longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %
"Khūzestān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,
"Ādīs Ābeba, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,
"Sumatera Barat, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Hokkaidô, Japan",,,,,,,,,,,,,,,,,,,,,,,,,
"Mazowieckie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,
"Greater Accra, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,
"Hyôgo, Japan",,,,,,,,,,,,,,,,,,,,,,,,,
"Cebu, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Zinder, Niger",,,,,,,,,,,,,,,,,,,,,,,,,
"Sūhāj, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,
"Sokoto, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Nuevo León, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Queensland, Australia",,,,,,,,,,,,,,,,,,,,,,,,,
"Sankt-Peterburg, Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Koshi, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,
"Nairobi City, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,
"Michoacán de Ocampo, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"South Carolina, USA",0.02174699848748702,0.023178226785518,0.0072556215502856585,0.014891190281719478,0.0179084309861549,0.060402570567120194,0.009735965593055566,0.045238122556146516,0.021409797406229097,0.04468836273689265,0.09964961394691976,0.05062981179883544,0.003917209972218122,0.03759176931681844,0.040673405808977395,0.07889029070236507,0.03660053912576513,0.10954497338345862,0.10443313680971268,0.040050899973065976,0.05905212591050459,0.027643136078505517,0.024060091229581842,0.010966270078792273,0.00984143891387015
"Sīdama, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,
"Analamanga, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,
"Hukuoka, Japan",,,,,,,,,,,,,,,,,,,,,,,,,
"Rabat-Salé-Kénitra, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,
"Nusa Tenggara Barat, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Valenciana, Comunidad, Spain",,,,,,,,,,,,,,,,,,,,,,,,,
"Tahoua, Niger",,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama, USA",0.022841076979240194,0.02428601366245134,0.006840195765324144,0.013309500035436243,0.01745890709286231,0.060978002485089014,0.008620963144632406,0.04534000761048127,0.023737359642931496,0.04499403708717495,0.09278704526222804,0.05170074280427899,0.00442729851847636,0.039528012465295054,0.04423181780733559,0.08643500061076358,0.04132800906879887,0.1081651829586112,0.10253798917814382,0.03596108823648709,0.05177337446990618,0.02719406159279484,0.02330689550485888,0.011903943298004023,0.010313474718394246
"Kalimantan Barat, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"British Columbia, Canada",,,,,,,,,,,,,,,,,,,,,,,,,
"Bago, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,
"Provence-Alpes-Côte d'Azur, France",,,,,,,,,,,,,,,,,,,,,,,,,
"Marrakech-Safi, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,
"Asyūţ, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,
"Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,
"Zamfara, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Kebbi, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Enugu, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Janūb Dārfūr, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,
"Ituri, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Eşfahān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,
"Centre, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,
"Valle del Cauca, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,
"Kasaï, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Sicilia, Italy",,,,,,,,,,,,,,,,,,,,,,,,,
"Osun, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Adamawa, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩalab, Syria",,,,,,,,,,,,,,,,,,,,,,,,,
"Ondo, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Sud-Kivu, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Qinā, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,
"Aceh, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, USA",0.018205428336278813,0.01576192299294452,0.009526273276616653,0.015336877909557347,0.020323212871443484,0.06423981087927116,0.013343734259187816,0.04550365822617433,0.025169844055045295,0.04301992515712841,0.09278880162791607,0.06786917299945325,0.005139271744226296,0.036973421089959796,0.03317725149834543,0.05184407956936488,0.04357655545908759,0.10890934417972198,0.10380809945070983,0.03808706841426167,0.060059423334345476,0.034828372890026674,0.025716717188910707,0.013281665759861321,0.013510066830161198
"Fès-Meknès, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,
"Mpumalanga, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,
"Toshkent (Province), Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Bali, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Maradi, Niger",,,,,,,,,,,,,,,,,,,,,,,,,
"Littoral, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,
"Plateau, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Oaxaca, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Emilia-Romagna, Italy",,,,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, USA",0.015962312145671603,0.020644840076139467,0.006985347516206103,0.013810932341114563,0.01978151117280789,0.05992996882661731,0.009542442709270467,0.04760825995947926,0.023369403091592064,0.045756859351532016,0.09400462834827696,0.04785226584597064,0.0057993066803587075,0.03502605421399868,0.054809299329601234,0.08952775517083249,0.041024552622875715,0.11581078489024485,0.09451891461940114,0.03324666137573347,0.0524027772969485,0.028802022301178374,0.0239856660988954,0.010952622286295855,0.008844811728957291
"Edo, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Lumbinī, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,
"Guayas, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,
"Śląskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,
"Kasaï Oriental, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Tillabéri, Niger",,,,,,,,,,,,,,,,,,,,,,,,,
"Al Minūfīyah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,
"Far North, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,
"Kermān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,
"Piemonte, Italy",,,,,,,,,,,,,,,,,,,,,,,,,
"Al Jazīrah, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,
"Amazonas, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,
"Ozama, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,
"Alberta, Canada",,,,,,,,,,,,,,,,,,,,,,,,,
"Oregon, USA",0.02651412821948587,0.0328008460728401,0.012354351069062602,0.024543385556416494,0.02117025024532758,0.056507481868715945,0.010912241912363422,0.04152804661532489,0.01789751223744742,0.05335172371740108,0.1123560519556016,0.04627802784358694,0.015437251358857873,0.027041472246350524,0.03601646601825221,0.053294633839796435,0.03389464457062936,0.11067686787004313,0.09338159424651915,0.032438628156285815,0.060084039039356475,0.04096672565231118,0.02453950812102541,0.009951655267773767,0.006062466299224675
"Kalimantan Selatan, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Sverdlovskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Rostovskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Bashkortostan, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Nīnawá, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,
"Tanganyika, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Rheinland-Pfalz, Germany",,,,,,,,,,,,,,,,,,,,,,,,,
"Sachsen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,
"Donets'ka oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,
"Espírito Santo, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,
"Paraíba, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,
"Bulacan, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Zulia, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,
"Tripura, India",,,,,,,,,,,,,,,,,,,,,,,,,
"Kalimantan Timur, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Cavite, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Abia, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Mwanza, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,
"Tanger-Tétouan-Al Hoceïma, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,
"Ekiti, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"P’yŏngan-namdo [Phyeongannamto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,
"Al ‘A̅şimah, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,
"North-West, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,
"Kongo Central, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Oklahoma, USA",0.017773209949687032,0.022247713459543687,0.007273560014093571,0.013939870673363084,0.019289261764060726,0.06227747899416892,0.009802739585014564,0.04112120706343447,0.02277492902843229,0.04703803873380252,0.09980348094548838,0.061835893979463444,0.006336321617383031,0.04152226865843655,0.04058671569582519,0.06421185017291126,0.03782919310331713,0.11626622105769573,0.09723045703493784,0.036689896004182654,0.05677605047734823,0.029859318275769063,0.02764187869621947,0.010635538700201421,0.009236906315219917
"İzmir, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,
"Guerrero, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Sikasso, Mali",,,,,,,,,,,,,,,,,,,,,,,,,
"Tatarstan, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Tā‘izz, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,
"Maritime (Région), Togo",,,,,,,,,,,,,,,,,,,,,,,,,
"Puglia, Italy",,,,,,,,,,,,,,,,,,,,,,,,,
"Kafr ash Shaykh, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,
"Sabah, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,
"Magway, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,
"Samarqand, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Meghālaya, India",,,,,,,,,,,,,,,,,,,,,,,,,
"Johor, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,
"Farg'ona, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Pays de la Loire, France",,,,,,,,,,,,,,,,,,,,,,,,,
"Al Fayyūm, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,
"Banaadir, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Equatoria, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,
"Zuid-Holland, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,
"Est, Rwanda",,,,,,,,,,,,,,,,,,,,,,,,,
"Attikí, Greece",,,,,,,,,,,,,,,,,,,,,,,,,
"Jambi, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Yobe, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Yogyakarta, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Huíla, Angola",,,,,,,,,,,,,,,,,,,,,,,,,
"Lusaka, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,
"wallonne, Région, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Fe, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,
"Córdoba, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,
"Rio Grande do Norte, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,
"Ebonyi, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Azad Jammu and Kashmir, Pakistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Toscana, Italy",,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, USA",0.02481165426831743,0.03377892196624116,0.011400420487956083,0.021688701027461704,0.01979137572241093,0.0721678807291994,0.013958268117245286,0.04596875598024357,0.020031971821692363,0.06779396770608827,0.11949451390595502,0.04586860123366057,0.0016364205857067142,0.02503872020337625,0.026787176210903804,0.04676171965052136,0.030319046561944896,0.10371406296998076,0.09882235997307118,0.03647770953328757,0.047286662581992066,0.03607634161302539,0.031499551856463213,0.010718731062312248,0.008106464230942918
"Chihuahua, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Tamaulipas, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Dakar, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,
"Al Ḩudaydah, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,
"Mato Grosso, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,
"Ibb, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,
"Kwilu, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Berlin, Germany",,,,,,,,,,,,,,,,,,,,,,,,,
"Shamāl Dārfūr, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,
"Bamako, Mali",,,,,,,,,,,,,,,,,,,,,,,,,
"Wielkopolskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,
"Busan-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,
"Chelyabinskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Kwara, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Baja California, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Dagestan, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Khatlon, Tajikistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Tete, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,
"Gyeongsangnam-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,
"Thanh Hóa, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,
"Cross River, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,
"Alagoas, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,
"Laguna, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Banī Suwayf, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,
"Małopolskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,
"Manipur, India",,,,,,,,,,,,,,,,,,,,,,,,,
"Pangasinan, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Hidalgo, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Piauí, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,
"Kindia, Guinea",,,,,,,,,,,,,,,,,,,,,,,,,
"Bretagne, France",,,,,,,,,,,,,,,,,,,,,,,,,
"Sudūr Pashchim, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,
"Bursa, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Cruz, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,
"P’yŏngyang [Phyeongyang], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,
"Puerto Rico, USA",0.01406536014679146,0.01254288081896376,0.007927734305126114,0.011513903669358509,0.015387837742159929,0.06710297748012778,0.009905985466411582,0.046581450038095475,0.021699287935742974,0.050125925929272355,0.06750358540524393,0.04716311893132601,0.00814656261703541,0.0366225283629841,0.03003189608483542,0.057761256209774056,0.029544610859969806,0.14103318251892416,0.11757919958845911,0.05441208981286526,0.056562029915315816,0.02275778068287805,0.023020864614814434,0.030937580275030442,0.020070370588493758
"Normandie, France",,,,,,,,,,,,,,,,,,,,,,,,,
"Utah, USA",0.020940883933080218,0.04387592813979612,0.009947533020615112,0.022855806050147507,0.0145150467599455,0.06458412859723925,0.008821848097938371,0.03479749934439864,0.016182821293430825,0.05658359028087422,0.11095228542338724,0.05503089973668995,0.003208516466758048,0.0308909324507293,0.036435087913477264,0.05975688978915762,0.03365672143951849,0.13142088478834765,0.09884960031896545,0.0331555086555108,0.04605183307413255,0.025102144901433063,0.02629826374105999,0.009643786753769906,0.0064415590295967065
"Hamgyŏng-namdo [Hamkyeongnamto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,
"Taraba, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Qashqadaryo, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Tabora, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,
"Ouest, Haiti",,,,,,,,,,,,,,,,,,,,,,,,,
"Ðồng Nai, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,
"Āz̄arbāyjān-e Gharbī, Iran",,,,,,,,,,,,,,,,,,,,,,,,,
"Al Başrah, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,
"nohiyahoi tobei jumhurí, Tajikistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Ségou, Mali",,,,,,,,,,,,,,,,,,,,,,,,,
"Amānat al ‘Āşimah [city], Yemen",,,,,,,,,,,,,,,,,,,,,,,,,
"Samarskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Negros Occidental, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Iowa, USA",0.01773387890888148,0.027047203966446314,0.008914755465832975,0.014124541274780807,0.016432666418228804,0.06426348534917391,0.007665986342513065,0.042714814202402675,0.018360731393710077,0.05216757691899345,0.10642671872339476,0.04992855362426801,0.01160355775803956,0.03471319030895989,0.04735327579781785,0.08343246158060634,0.03956944612400266,0.10875335329061037,0.09248356980150525,0.031834974913560354,0.052479152219031606,0.03062939444569204,0.027741924338411744,0.007264948827612958,0.006359838005523214
"Āz̄arbāyjān-e Sharqī, Iran",,,,,,,,,,,,,,,,,,,,,,,,,
"Kagera, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,
"Xizang Zizhiqu, China",,,,,,,,,,,,,,,,,,,,,,,,,
"Lomami, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Pichincha, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,
"Wales, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,
"Distrito Federal, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tengah, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Dnipropetrovska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,
"Sonora, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Māzandarān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,
"Herāt, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Abū Z̧aby, United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,
"La Paz, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,
"Sud, Rwanda",,,,,,,,,,,,,,,,,,,,,,,,,
"Nevada, USA",0.014292240285928702,0.02159716309873678,0.0063052355211490625,0.020529617397497046,0.011693333156108645,0.04841802459272673,0.009675070149505333,0.033011367332961505,0.015682288325485245,0.04441227971376333,0.09109326893546875,0.05810009045456053,0.0018622586216907587,0.031843083374200526,0.040088229923879976,0.03746483780091187,0.04488938729452714,0.1177203491979782,0.10669930399657959,0.05343744818800513,0.08936322927677667,0.02383089404503993,0.04699999370385877,0.02128235604398055,0.009708649568679324
"Batangas, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Dubayy, United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,
"Şalāḩ ad Dīn, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,
"Cundinamarca, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,
"Andijon, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Nizhegorodskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Rizal, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, USA",0.012120180587822093,0.02079482566464112,0.006394300184196887,0.013663601837168905,0.017977580307896233,0.06591629134938827,0.007763635525479875,0.046347273222628195,0.02442747788698389,0.04180232491104526,0.0947729859560201,0.053686989967034,0.009726884391467504,0.03818576986544914,0.04468186249150395,0.0852264333973349,0.04241872762824226,0.10927005478060012,0.09946154895899026,0.03740017851508034,0.054384852102979137,0.03189674055137608,0.022071812157752474,0.009086436350986634,0.010521231407932336
"Lilongwe, Malawi",,,,,,,,,,,,,,,,,,,,,,,,,
"Shamāl Kurdufān, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,
"Coahuila de Zaragoza, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Gombe, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Lualaba, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Souss-Massa, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,
"Nghệ An, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,
"Wakiso, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,
"Mississippi, USA",0.014717458110171985,0.012395622008733526,0.007086401786711949,0.011055555557812914,0.018652491050794192,0.06826676195079256,0.007680601774997741,0.050634945709458916,0.028069678460248874,0.03718365499570097,0.08337563685353966,0.05391793043154376,0.0064988555989607885,0.041343487043668886,0.045513857408181736,0.08363911722741656,0.05008060149334996,0.10779523334034846,0.09913455683485888,0.03762452925207534,0.0559695439766781,0.03025500528525567,0.02483360074605439,0.012529137567650101,0.01174573553499421
"Sinaloa, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Morogoro, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,
"Koulikoro, Mali",,,,,,,,,,,,,,,,,,,,,,,,,
"Kansas, USA",0.02008597339982467,0.029087391119667235,0.008962113230029099,0.016004512431251693,0.018251074322721314,0.06923658268837155,0.008508387716036897,0.045724912702658674,0.020180442085868264,0.05372923757564524,0.10788186035735325,0.04934299442290199,0.00921793719004606,0.0355285005819816,0.0404029468713619,0.06864080936908784,0.0347306883940041,0.11056904626621476,0.09213179278121081,0.03444935099323187,0.052411502838197524,0.030840923007330587,0.025760990086993882,0.008760074361336615,0.009559955206672579
"Schleswig-Holstein, Germany",,,,,,,,,,,,,,,,,,,,,,,,,
"Stavropol'skiy kray, Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Kyiv, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,
"Kigoma, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,
"Dolnośląskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,
"Montagnes, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,
"San Luis Potosí, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Noord-Holland, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,
"Kayes, Mali",,,,,,,,,,,,,,,,,,,,,,,,,
"Rīf Dimashq, Syria",,,,,,,,,,,,,,,,,,,,,,,,,
"Mato Grosso do Sul, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,
"Pampanga, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Tshopo, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,
"Incheon-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,
"Ibaraki, Japan",,,,,,,,,,,,,,,,,,,,,,,,,
"Bourgogne-Franche-Comté, France",,,,,,,,,,,,,,,,,,,,,,,,,
"P’yŏngan-bukto [Phyeonganpukto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,
"Namangan, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Iloilo, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Mopti, Mali",,,,,,,,,,,,,,,,,,,,,,,,,
"Abuja Federal Capital Territory, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Novosibirskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Leinster, Ireland",,,,,,,,,,,,,,,,,,,,,,,,,
"Free State, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,
"North, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,
"Ouest, Rwanda",,,,,,,,,,,,,,,,,,,,,,,,,
"Tabasco, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,
"Hirosima, Japan",,,,,,,,,,,,,,,,,,,,,,,,,
"Central, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,
"Kankan, Guinea",,,,,,,,,,,,,,,,,,,,,,,,,
"Almaty oblysy, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,
"Geita, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,
"Tanga, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,
"Sarawak, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,
"Sassandra-Marahoué, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,
"Béni Mellal-Khénifra, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,
"Bas-Sassandra, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
"Western Australia, Australia",,,,,,,,,,,,,,,,,,,,,,,,,
"Al Baḩr al Aḩmar, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,
"Sughd, Tajikistan",,,,,,,,,,,,,,,,,,,,,,,,,
"Nasarawa, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
"Dosso, Niger",,,,,,,,,,,,,,,,,,,,,,,,,
"Krasnoyarskiy kray, Russia",,,,,,,,,,,,,,,,,,,,,,,,,
"Madhyama paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,
"Gyeongsangbuk-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,
"Copperbelt, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,
"Kharkivska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,
"Davao del Sur, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,
"Atlántico, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,
"Kemerovskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,
