longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Phra Nakhon Si Ayutthaya, Thailand",,,,,,,,,,,,,
"La Union, Philippines",,,,,,,,,,,,,
"Si sa ket, Thailand",,,,,,,,,,,,,
"Champasak, Laos",,,,,,,,,,,,,
"Mila, Algeria",,,,,,,,,,,,,
"Sucre, Colombia",,,,,,,,,,,,,
"Jijel, Algeria",,,,,,,,,,,,,
"Kabardino-Balkarskaya Respublika, Russia",,,,,,,,,,,,,
"Sud, Haiti",,,,,,,,,,,,,
"Taakaev [Takêv], Cambodia",,,,,,,,,,,,,
"Qostanay oblysy, Kazakhstan",,,,,,,,,,,,,
"Granma, Cuba",,,,,,,,,,,,,
"Petén, Guatemala",,,,,,,,,,,,,
"Davao de Oro, Philippines",,,,,,,,,,,,,
"Vilniaus apskritis, Lithuania",,,,,,,,,,,,,
"Mamou, Guinea",,,,,,,,,,,,,
"Prešovský kraj, Slovakia",,,,,,,,,,,,,
"Katavi, Tanzania",,,,,,,,,,,,,
"Saga, Japan",,,,,,,,,,,,,
"Paktiyā, Afghanistan",,,,,,,,,,,,,
"Agusan del Sur, Philippines",,,,,,,,,,,,,
"Phetchabun, Thailand",,,,,,,,,,,,,
"Saraburi, Thailand",,,,,,,,,,,,,
"Collines, Benin",,,,,,,,,,,,,
"Chüy, Kyrgyzstan",,,,,,,,,,,,,
"Shārī al Awsaṭ, Chad",,,,,,,,,,,,,
"Western North, Ghana",,,,,,,,,,,,,
"Kamphaeng Phet, Thailand",,,,,,,,,,,,,
"Ica, Peru",,,,,,,,,,,,,
"Ahal, Turkmenistan",,,,,,,,,,,,,
"Gharb Dārfūr, Sudan",,,,,,,,,,,,,
"Bataan, Philippines",,,,,,,,,,,,,
"Vaud, Switzerland",,,,,,,,,,,,,
"Yamanasi, Japan",,,,,,,,,,,,,
"Kolda, Senegal",,,,,,,,,,,,,
"Oum el Bouaghi, Algeria",,,,,,,,,,,,,
"Matebeleland South, Zimbabwe",,,,,,,,,,,,,
"Shamāl al Bāţinah, Oman",,,,,,,,,,,,,
"Upper West, Ghana",,,,,,,,,,,,,
"Al Janūbī, Eritrea",,,,,,,,,,,,,
"Košický kraj, Slovakia",,,,,,,,,,,,,
"Gao, Mali",,,,,,,,,,,,,
"Capiz, Philippines",,,,,,,,,,,,,
"Shārī Bāqirmī, Chad",,,,,,,,,,,,,
"Sirdaryo, Uzbekistan",,,,,,,,,,,,,
"Phuket, Thailand",,,,,,,,,,,,,
"Litoral, Equatorial Guinea",,,,,,,,,,,,,
"Chaiyaphum, Thailand",,,,,,,,,,,,,
"Liban-Sud, Lebanon",,,,,,,,,,,,,
"Ḥajjar Lamīs, Chad",,,,,,,,,,,,,
"Kurganskaya oblast', Russia",,,,,,,,,,,,,
"Northern Samar, Philippines",,,,,,,,,,,,,
"Agusan del Norte, Philippines",,,,,,,,,,,,,
"Kanchanaburi, Thailand",,,,,,,,,,,,,
"Colima, Mexico",,,,,,,,,,,,,
"Banteay Mean Choăy [Bântéay Méanchey], Cambodia",,,,,,,,,,,,,
"Ústecký kraj, Czech Republic",,,,,,,,,,,,,
"El Oued, Algeria",,,,,,,,,,,,,
"Al Maḩwīt, Yemen",,,,,,,,,,,,,
"Tbilisi, Georgia",,,,,,,,,,,,,
"Sjælland, Denmark",,,,,,,,,,,,,
"Māyū Kībbī al Gharbī, Chad",,,,,,,,,,,,,
"Lampang, Thailand",,,,,,,,,,,,,
"Bordj Bou Arréridj, Algeria",,,,,,,,,,,,,
"Mulanje, Malawi",,,,,,,,,,,,,
"Ryanggang-do [Ryangkangto], North Korea",,,,,,,,,,,,,
"Kampong Spueu [Kâmpóng Spœ], Cambodia",,,,,,,,,,,,,
"Ţarābulus, Libya",,,,,,,,,,,,,
"Eastern Highlands, Papua New Guinea",,,,,,,,,,,,,
"Malatya, Turkey",,,,,,,,,,,,,
"Mérida, Venezuela",,,,,,,,,,,,,
"Sousse, Tunisia",,,,,,,,,,,,,
"Qīrā, Chad",,,,,,,,,,,,,
"Farāh, Afghanistan",,,,,,,,,,,,,
"Morobe, Papua New Guinea",,,,,,,,,,,,,
"Soltüstik Qazaqstan oblysy, Kazakhstan",,,,,,,,,,,,,
"Hukui, Japan",,,,,,,,,,,,,
"Qyzylorda oblysy, Kazakhstan",,,,,,,,,,,,,
"Grad Zagreb, Croatia",,,,,,,,,,,,,
"Amurskaya oblast', Russia",,,,,,,,,,,,,
"La Libertad, El Salvador",,,,,,,,,,,,,
"Hoima, Uganda",,,,,,,,,,,,,
"Chachoengsao, Thailand",,,,,,,,,,,,,
"Būr Sa‘īd, Egypt",,,,,,,,,,,,,
"Dowa, Malawi",,,,,,,,,,,,,
"North Dakota, USA",0.02009756991270798,0.7418623246907099,8.955166859690827,0.7534022227555854,2.7829109195721804,0.6348304439735446,39.164775315563276,0.0,270.6280214203928,0.26070773371992584,0.5606803955168129,0.8277543625514797,0.9584641892164296
"Ilocos Sur, Philippines",,,,,,,,,,,,,
"Lanao del Sur, Philippines",,,,,,,,,,,,,
"Braga, Portugal",,,,,,,,,,,,,
"Anosy, Madagascar",,,,,,,,,,,,,
"Camagüey, Cuba",,,,,,,,,,,,,
"Annaba, Algeria",,,,,,,,,,,,,
"New Brunswick, Canada",,,,,,,,,,,,,
"Central, Botswana",,,,,,,,,,,,,
"Mangghystaū oblysy, Kazakhstan",,,,,,,,,,,,,
"Escuintla, Guatemala",,,,,,,,,,,,,
"Komi, Respublika, Russia",,,,,,,,,,,,,
"Erzurum, Turkey",,,,,,,,,,,,,
"Jujuy, Argentina",,,,,,,,,,,,,
"Pavlodar oblysy, Kazakhstan",,,,,,,,,,,,,
"Machinga, Malawi",,,,,,,,,,,,,
"Tirol, Austria",,,,,,,,,,,,,
"Cibao Sur, Dominican Republic",,,,,,,,,,,,,
"Kajiado, Kenya",,,,,,,,,,,,,
"Sarangani, Philippines",,,,,,,,,,,,,
"Ratchaburi, Thailand",,,,,,,,,,,,,
"Hebron, State of Palestine",,,,,,,,,,,,,
"Nyeri, Kenya",,,,,,,,,,,,,
"Tébessa, Algeria",,,,,,,,,,,,,
"Maha Sarakham, Thailand",,,,,,,,,,,,,
"San Juan, Argentina",,,,,,,,,,,,,
"Iaşi, Romania",,,,,,,,,,,,,
"Aḑ Ḑāli‘, Yemen",,,,,,,,,,,,,
"Shabwah, Yemen",,,,,,,,,,,,,
"Yên Bái, Vietnam",,,,,,,,,,,,,
"Chimaltenango, Guatemala",,,,,,,,,,,,,
"Mukono, Uganda",,,,,,,,,,,,,
"Villa Clara, Cuba",,,,,,,,,,,,,
"Embu, Kenya",,,,,,,,,,,,,
"Dādra and Nagar Haveli and Damān and Diu, India",,,,,,,,,,,,,
"Couffo, Benin",,,,,,,,,,,,,
"Liban-Nord, Lebanon",,,,,,,,,,,,,
"Oti, Ghana",,,,,,,,,,,,,
"Kalimantan Utara, Indonesia",,,,,,,,,,,,,
"Misamis Occidental, Philippines",,,,,,,,,,,,,
"Tokusima, Japan",,,,,,,,,,,,,
"Orlovskaya oblast', Russia",,,,,,,,,,,,,
"Guárico, Venezuela",,,,,,,,,,,,,
"Ţarţūs, Syria",,,,,,,,,,,,,
"Togdheer, Somalia",,,,,,,,,,,,,
"Kampong Chaam [Kâmpóng Cham], Cambodia",,,,,,,,,,,,,
"Ayacucho, Peru",,,,,,,,,,,,,
"Baringo, Kenya",,,,,,,,,,,,,
"Zamboanga Sibugay, Philippines",,,,,,,,,,,,,
"Mchinji, Malawi",,,,,,,,,,,,,
"Itasy, Madagascar",,,,,,,,,,,,,
"Arua, Uganda",,,,,,,,,,,,,
"Jerusalem, State of Palestine",,,,,,,,,,,,,
"Prahova, Romania",,,,,,,,,,,,,
"Laghouat, Algeria",,,,,,,,,,,,,
"Alaska, USA",0.028589018321835788,0.635055047364111,29.568496429118635,0.7270066346667833,2.602583641876193,0.6530013220116999,37.62135547217494,0.2532848641280943,129.42565629448575,0.19605289088265387,0.461390537028987,0.9104766457601436,0.944915997212868
"Río Negro, Argentina",,,,,,,,,,,,,
"Southern Highlands, Papua New Guinea",,,,,,,,,,,,,
"Surigao del Norte, Philippines",,,,,,,,,,,,,
"Najrān, Saudi Arabia",,,,,,,,,,,,,
"Trabzon, Turkey",,,,,,,,,,,,,
"Lạng Sơn, Vietnam",,,,,,,,,,,,,
"Hà Giang, Vietnam",,,,,,,,,,,,,
"Namibe, Angola",,,,,,,,,,,,,
"Sar-e Pul, Afghanistan",,,,,,,,,,,,,
"Mono, Benin",,,,,,,,,,,,,
"Amoron'i Mania, Madagascar",,,,,,,,,,,,,
"Kaffrine, Senegal",,,,,,,,,,,,,
"Zonguldak, Turkey",,,,,,,,,,,,,
"Nyandarua, Kenya",,,,,,,,,,,,,
"Sud-Est, Haiti",,,,,,,,,,,,,
"Sidi Bel Abbès, Algeria",,,,,,,,,,,,,
"Kôti, Japan",,,,,,,,,,,,,
"Yumbe, Uganda",,,,,,,,,,,,,
"Warrap, South Sudan",,,,,,,,,,,,,
"Esmeraldas, Ecuador",,,,,,,,,,,,,
"Semnān, Iran",,,,,,,,,,,,,
"Abyan, Yemen",,,,,,,,,,,,,
"Nur-Sultan, Kazakhstan",,,,,,,,,,,,,
"Djibouti, Djibouti",,,,,,,,,,,,,
"Donga, Benin",,,,,,,,,,,,,
"Al Jawf, Yemen",,,,,,,,,,,,,
"Al Baţḩā’, Chad",,,,,,,,,,,,,
"Erevan, Armenia",,,,,,,,,,,,,
"Bremen, Germany",,,,,,,,,,,,,
"Tuyên Quang, Vietnam",,,,,,,,,,,,,
"Murmanskaya oblast', Russia",,,,,,,,,,,,,
"Matam, Senegal",,,,,,,,,,,,,
"West Pokot, Kenya",,,,,,,,,,,,,
"Ntcheu, Malawi",,,,,,,,,,,,,
"Bujumbura Rural, Burundi",,,,,,,,,,,,,
"Matanzas, Cuba",,,,,,,,,,,,,
"Plateau, Benin",,,,,,,,,,,,,
"Afyonkarahisar, Turkey",,,,,,,,,,,,,
"Wardak, Afghanistan",,,,,,,,,,,,,
"Bāmyān, Afghanistan",,,,,,,,,,,,,
"Sivas, Turkey",,,,,,,,,,,,,
"Timiş, Romania",,,,,,,,,,,,,
"District of Columbia, USA",0.10495295969986894,1.0,1.7705686727252992,1.0,0.391356945509161,1.0,8.035528258742255,0.8714585732477426,6.110308055106804,0.6737898511347991,0.9540490457106457,1.0,1.0
"Cibao Nordeste, Dominican Republic",,,,,,,,,,,,,
"Žilinský kraj, Slovakia",,,,,,,,,,,,,
"Cluj, Romania",,,,,,,,,,,,,
"El Oro, Ecuador",,,,,,,,,,,,,
"Laghmān, Afghanistan",,,,,,,,,,,,,
"Hòa Bình, Vietnam",,,,,,,,,,,,,
"Niamey, Niger",,,,,,,,,,,,,
"Kouilou, Congo",,,,,,,,,,,,,
"Aargau, Switzerland",,,,,,,,,,,,,
"Kohgīlūyeh va Bowyer Aḩmad, Iran",,,,,,,,,,,,,
"Banjul, The Gambia",,,,,,,,,,,,,
"Trujillo, Venezuela",,,,,,,,,,,,,
"Agadez, Niger",,,,,,,,,,,,,
"Lào Cai, Vietnam",,,,,,,,,,,,,
"Vihiga, Kenya",,,,,,,,,,,,,
"Itapúa, Paraguay",,,,,,,,,,,,,
"Yuma, Dominican Republic",,,,,,,,,,,,,
"Plovdiv, Bulgaria",,,,,,,,,,,,,
"Nyamira, Kenya",,,,,,,,,,,,,
"Ziguinchor, Senegal",,,,,,,,,,,,,
"Nitriansky kraj, Slovakia",,,,,,,,,,,,,
"Bioko Norte, Equatorial Guinea",,,,,,,,,,,,,
"Adıyaman, Turkey",,,,,,,,,,,,,
"Aklan, Philippines",,,,,,,,,,,,,
"Severnaya Osetiya-Alaniya, Respublika, Russia",,,,,,,,,,,,,
"Camarines Norte, Philippines",,,,,,,,,,,,,
"Fryslân, Netherlands",,,,,,,,,,,,,
"As Suways, Egypt",,,,,,,,,,,,,
"Oslo, Norway",,,,,,,,,,,,,
"Antique, Philippines",,,,,,,,,,,,,
"Higuamo, Dominican Republic",,,,,,,,,,,,,
"Ilocos Norte, Philippines",,,,,,,,,,,,,
"Ordu, Turkey",,,,,,,,,,,,,
"Banskobystrický kraj, Slovakia",,,,,,,,,,,,,
"Bari, Somalia",,,,,,,,,,,,,
"Enga, Papua New Guinea",,,,,,,,,,,,,
"Simane, Japan",,,,,,,,,,,,,
"Tororo, Uganda",,,,,,,,,,,,,
"Cibitoke, Burundi",,,,,,,,,,,,,
"Neuquén, Argentina",,,,,,,,,,,,,
"Davao Oriental, Philippines",,,,,,,,,,,,,
"Isingiro, Uganda",,,,,,,,,,,,,
"Constanţa, Romania",,,,,,,,,,,,,
"Harjumaa, Estonia",,,,,,,,,,,,,
"Borsod-Abaúj-Zemplén, Hungary",,,,,,,,,,,,,
"Surigao del Sur, Philippines",,,,,,,,,,,,,
"Mbarara, Uganda",,,,,,,,,,,,,
"Al Aḩmadī, Kuwait",,,,,,,,,,,,,
"Ruyigi, Burundi",,,,,,,,,,,,,
"Mudug, Somalia",,,,,,,,,,,,,
"Kampong Thum [Kâmpóng Thum], Cambodia",,,,,,,,,,,,,
"Chubut, Argentina",,,,,,,,,,,,,
"Batman, Turkey",,,,,,,,,,,,,
"Prachin Buri, Thailand",,,,,,,,,,,,,
"Sikkim, India",,,,,,,,,,,,,
"Mariy El, Respublika, Russia",,,,,,,,,,,,,
"Maţrūḩ, Egypt",,,,,,,,,,,,,
"Bongolava, Madagascar",,,,,,,,,,,,,
"Elazığ, Turkey",,,,,,,,,,,,,
"Vermont, USA",0.006277424604186922,0.5132813411192063,11.10917522398993,0.5089597151054748,2.59025695244785,0.44363613743983704,36.865291241875674,0.27795255386481504,24.969864638173515,0.17467992148839917,0.35666184031507076,0.9793195456697715,1.0
"Yaracuy, Venezuela",,,,,,,,,,,,,
"Aveiro, Portugal",,,,,,,,,,,,,
"Iganga, Uganda",,,,,,,,,,,,,
"Wasaţ Dārfūr, Sudan",,,,,,,,,,,,,
"Jowzjān, Afghanistan",,,,,,,,,,,,,
"Chuquisaca, Bolivia",,,,,,,,,,,,,
"Dolj, Romania",,,,,,,,,,,,,
"Rīga, Latvia",,,,,,,,,,,,,
"Caaguazú, Paraguay",,,,,,,,,,,,,
"Madang, Papua New Guinea",,,,,,,,,,,,,
"Makamba, Burundi",,,,,,,,,,,,,
"Kríti, Greece",,,,,,,,,,,,,
"Conakry, Guinea",,,,,,,,,,,,,
"Al Buḩayrah, Chad",,,,,,,,,,,,,
"Casanare, Colombia",,,,,,,,,,,,,
"Hela, Papua New Guinea",,,,,,,,,,,,,
"Unity, South Sudan",,,,,,,,,,,,,
"Kunaṟ, Afghanistan",,,,,,,,,,,,,
"Quảng Trị, Vietnam",,,,,,,,,,,,,
"Raymah, Yemen",,,,,,,,,,,,,
"Sukhothai, Thailand",,,,,,,,,,,,,
"Ağrı, Turkey",,,,,,,,,,,,,
"Bratislavský kraj, Slovakia",,,,,,,,,,,,,
"Kostromskaya oblast', Russia",,,,,,,,,,,,,
"Savannah, Ghana",,,,,,,,,,,,,
"Mbale, Uganda",,,,,,,,,,,,,
"Bizerte, Tunisia",,,,,,,,,,,,,
"Antofagasta, Chile",,,,,,,,,,,,,
"Kairouan, Tunisia",,,,,,,,,,,,,
"Monastir, Tunisia",,,,,,,,,,,,,
"Jihočeský kraj, Czech Republic",,,,,,,,,,,,,
"Oruro, Bolivia",,,,,,,,,,,,,
"Suchitepéquez, Guatemala",,,,,,,,,,,,,
"Yoro, Honduras",,,,,,,,,,,,,
"North East, Ghana",,,,,,,,,,,,,
"Chanthaburi, Thailand",,,,,,,,,,,,,
"Navarra, Comunidad Foral de, Spain",,,,,,,,,,,,,
"Vestland, Norway",,,,,,,,,,,,,
"Asunción, Paraguay",,,,,,,,,,,,,
"Narathiwat, Thailand",,,,,,,,,,,,,
"Al Mafraq, Jordan",,,,,,,,,,,,,
"Tarija, Bolivia",,,,,,,,,,,,,
"Mayuge, Uganda",,,,,,,,,,,,,
"Kampot [Kâmpôt], Cambodia",,,,,,,,,,,,,
"Nimba, Liberia",,,,,,,,,,,,,
"Kāpīsā, Afghanistan",,,,,,,,,,,,,
"Western Equatoria, South Sudan",,,,,,,,,,,,,
"Şırnak, Turkey",,,,,,,,,,,,,
"Kütahya, Turkey",,,,,,,,,,,,,
"Olomoucký kraj, Czech Republic",,,,,,,,,,,,,
"Canterbury, New Zealand",,,,,,,,,,,,,
"Suceava, Romania",,,,,,,,,,,,,
"Guelma, Algeria",,,,,,,,,,,,,
"Gambēla Hizboch, Ethiopia",,,,,,,,,,,,,
"Gaza, State of Palestine",,,,,,,,,,,,,
"Paktīkā, Afghanistan",,,,,,,,,,,,,
"Kamuli, Uganda",,,,,,,,,,,,,
"Ninh Thuận, Vietnam",,,,,,,,,,,,,
"Mindoro Occidental, Philippines",,,,,,,,,,,,,
"Lunda-Sul, Angola",,,,,,,,,,,,,
"Panamá Oest, Panama",,,,,,,,,,,,,
"Quindío, Colombia",,,,,,,,,,,,,
"Chimbu, Papua New Guinea",,,,,,,,,,,,,
"Karuzi, Burundi",,,,,,,,,,,,,
"Jiwaka, Papua New Guinea",,,,,,,,,,,,,
"Ḩā'il, Saudi Arabia",,,,,,,,,,,,,
"Anatolikí Makedonía kai Thráki, Greece",,,,,,,,,,,,,
"Kirinyaga, Kenya",,,,,,,,,,,,,
"Pskovskaya oblast', Russia",,,,,,,,,,,,,
"Argeş, Romania",,,,,,,,,,,,,
"Formosa, Argentina",,,,,,,,,,,,,
"Lakes, South Sudan",,,,,,,,,,,,,
"Ntungamo, Uganda",,,,,,,,,,,,,
"Sīlā, Chad",,,,,,,,,,,,,
"Salima, Malawi",,,,,,,,,,,,,
"Dāykundī, Afghanistan",,,,,,,,,,,,,
"Trenčiansky kraj, Slovakia",,,,,,,,,,,,,
"Nordjylland, Denmark",,,,,,,,,,,,,
"Batys Qazaqstan oblysy, Kazakhstan",,,,,,,,,,,,,
"Sa Kaeo, Thailand",,,,,,,,,,,,,
"Loei, Thailand",,,,,,,,,,,,,
"Kon Tum, Vietnam",,,,,,,,,,,,,
"Saint Andrew, Jamaica",,,,,,,,,,,,,
"Çorum, Turkey",,,,,,,,,,,,,
"Chişinău, Moldova",,,,,,,,,,,,,
"Ouham-Pendé, Central African Republic",,,,,,,,,,,,,
"Comayagua, Honduras",,,,,,,,,,,,,
"Totonicapán, Guatemala",,,,,,,,,,,,,
"Matagalpa, Nicaragua",,,,,,,,,,,,,
"Çanakkale, Turkey",,,,,,,,,,,,,
"Roraima, Brazil",,,,,,,,,,,,,
"Olancho, Honduras",,,,,,,,,,,,,
"Lōgar, Afghanistan",,,,,,,,,,,,,
"Adrar, Algeria",,,,,,,,,,,,,
"Hodh ech Chargui, Mauritania",,,,,,,,,,,,,
"Tungurahua, Ecuador",,,,,,,,,,,,,
"Bacău, Romania",,,,,,,,,,,,,
"Osmaniye, Turkey",,,,,,,,,,,,,
"Hajdú-Bihar, Hungary",,,,,,,,,,,,,
"Kareliya, Respublika, Russia",,,,,,,,,,,,,
"Wyoming, USA",0.012392924952215808,0.7530575486564122,10.52745827894909,0.7155625976205294,2.773069823601092,0.6492872509538858,33.003185465338206,0.20954977975248373,95.98365440039426,0.17225216776865426,0.43392085211193065,0.9093098090199067,0.9678833065269548
"Pinar del Río, Cuba",,,,,,,,,,,,,
"Novgorodskaya oblast', Russia",,,,,,,,,,,,,
"Plzeňský kraj, Czech Republic",,,,,,,,,,,,,
"Tottori, Japan",,,,,,,,,,,,,
"Canelones, Uruguay",,,,,,,,,,,,,
"Ihorombe, Madagascar",,,,,,,,,,,,,
"Connaught, Ireland",,,,,,,,,,,,,
"Atlántida, Honduras",,,,,,,,,,,,,
"Szabolcs-Szatmár-Bereg, Hungary",,,,,,,,,,,,,
"Rutana, Burundi",,,,,,,,,,,,,
"Bihor, Romania",,,,,,,,,,,,,
"Bulawayo, Zimbabwe",,,,,,,,,,,,,
"Pattani, Thailand",,,,,,,,,,,,,
"Groningen, Netherlands",,,,,,,,,,,,,
"Macao, China",,,,,,,,,,,,,
"Chikwawa, Malawi",,,,,,,,,,,,,
"Kärnten, Austria",,,,,,,,,,,,,
"East Sepik, Papua New Guinea",,,,,,,,,,,,,
"Kyenjojo, Uganda",,,,,,,,,,,,,
"Sédhiou, Senegal",,,,,,,,,,,,,
"Luwero, Uganda",,,,,,,,,,,,,
"Zlínský kraj, Czech Republic",,,,,,,,,,,,,
"Trnavský kraj, Slovakia",,,,,,,,,,,,,
"Nueva Esparta, Venezuela",,,,,,,,,,,,,
"Kamwenge, Uganda",,,,,,,,,,,,,
"Hiiraan, Somalia",,,,,,,,,,,,,
"Saint Catherine, Jamaica",,,,,,,,,,,,,
"Nabatîyé, Lebanon",,,,,,,,,,,,,
"Ahafo, Ghana",,,,,,,,,,,,,
"Santa Ana, El Salvador",,,,,,,,,,,,,
"Hậu Giang, Vietnam",,,,,,,,,,,,,
"Salzburg, Austria",,,,,,,,,,,,,
"Cartago, Costa Rica",,,,,,,,,,,,,
"Wellington, New Zealand",,,,,,,,,,,,,
"Kauno apskritis, Lithuania",,,,,,,,,,,,,
"Sololá, Guatemala",,,,,,,,,,,,,
"Tasmania, Australia",,,,,,,,,,,,,
"Nakhon Phanom, Thailand",,,,,,,,,,,,,
"Cantabria, Spain",,,,,,,,,,,,,
"Khakasiya, Respublika, Russia",,,,,,,,,,,,,
"Pelopónnisos, Greece",,,,,,,,,,,,,
"Tokat, Turkey",,,,,,,,,,,,,
"Grande'Anse, Haiti",,,,,,,,,,,,,
"Costa Caribe Norte, Nicaragua",,,,,,,,,,,,,
"Nong Bua Lam Phu, Thailand",,,,,,,,,,,,,
"Souk Ahras, Algeria",,,,,,,,,,,,,
"Trang, Thailand",,,,,,,,,,,,,
"Az Zāwiyah, Libya",,,,,,,,,,,,,
"Jinotega, Nicaragua",,,,,,,,,,,,,
"Mureş, Romania",,,,,,,,,,,,,
"Las Tunas, Cuba",,,,,,,,,,,,,
"Braşov, Romania",,,,,,,,,,,,,
"Samangān, Afghanistan",,,,,,,,,,,,,
"Cao Bằng, Vietnam",,,,,,,,,,,,,
"Laikipia, Kenya",,,,,,,,,,,,,
"Jinja, Uganda",,,,,,,,,,,,,
"Kānim, Chad",,,,,,,,,,,,,
"Eastern Samar, Philippines",,,,,,,,,,,,,
"Maseru, Lesotho",,,,,,,,,,,,,
"Královéhradecký kraj, Czech Republic",,,,,,,,,,,,,
"Yamalo-Nenentskiy avtonomnyy okrug, Russia",,,,,,,,,,,,,
"Uruzgān, Afghanistan",,,,,,,,,,,,,
"Santa Bárbara, Honduras",,,,,,,,,,,,,
"Caquetá, Colombia",,,,,,,,,,,,,
"Phatthalung, Thailand",,,,,,,,,,,,,
"Tak, Thailand",,,,,,,,,,,,,
"Skopje, North Macedonia",,,,,,,,,,,,,
"Haut-Ogooué, Gabon",,,,,,,,,,,,,
"Karachayevo-Cherkesskaya Respublika, Russia",,,,,,,,,,,,,
"San Luis, Argentina",,,,,,,,,,,,,
"Buikwe, Uganda",,,,,,,,,,,,,
"Atyraū oblysy, Kazakhstan",,,,,,,,,,,,,
"Al Jawf, Saudi Arabia",,,,,,,,,,,,,
"Huancavelica, Peru",,,,,,,,,,,,,
"Stereá Elláda, Greece",,,,,,,,,,,,,
"Heredia, Costa Rica",,,,,,,,,,,,,
"Balkan, Turkmenistan",,,,,,,,,,,,,
"Basilicata, Italy",,,,,,,,,,,,,
"Galguduud, Somalia",,,,,,,,,,,,,
"Dirē Dawa, Ethiopia",,,,,,,,,,,,,
"Médenine, Tunisia",,,,,,,,,,,,,
"Ramallah, State of Palestine",,,,,,,,,,,,,
"Kagadi, Uganda",,,,,,,,,,,,,
"Gedo, Somalia",,,,,,,,,,,,,
"Guantánamo, Cuba",,,,,,,,,,,,,
"Khorāsān-e Jonūbī, Iran",,,,,,,,,,,,,
"Malta, Malta",,,,,,,,,,,,,
"Galaţi, Romania",,,,,,,,,,,,,
"Sankt Gallen, Switzerland",,,,,,,,,,,,,
"Chiriquí, Panama",,,,,,,,,,,,,
"Pirkanmaa, Finland",,,,,,,,,,,,,
"Louangphabang, Laos",,,,,,,,,,,,,
"Ysyk-Köl, Kyrgyzstan",,,,,,,,,,,,,
"Newfoundland and Labrador, Canada",,,,,,,,,,,,,
"Sanaag, Somalia",,,,,,,,,,,,,
"Waikato, New Zealand",,,,,,,,,,,,,
"Chimborazo, Ecuador",,,,,,,,,,,,,
"Drenthe, Netherlands",,,,,,,,,,,,,
"Izabal, Guatemala",,,,,,,,,,,,,
"Elgeyo/Marakwet, Kenya",,,,,,,,,,,,,
"Ouham, Central African Republic",,,,,,,,,,,,,
"Jutiapa, Guatemala",,,,,,,,,,,,,
"Artemisa, Cuba",,,,,,,,,,,,,
"Apure, Venezuela",,,,,,,,,,,,,
"Pardubický kraj, Czech Republic",,,,,,,,,,,,,
"Sonsonate, El Salvador",,,,,,,,,,,,,
"Bururi, Burundi",,,,,,,,,,,,,
"Khenchela, Algeria",,,,,,,,,,,,,
"Jeju-teukbyeoljachido, South Korea",,,,,,,,,,,,,
"Salavan, Laos",,,,,,,,,,,,,
"National Capital District (Port Moresby), Papua New Guinea",,,,,,,,,,,,,
"Bugiri, Uganda",,,,,,,,,,,,,
"Bakool, Somalia",,,,,,,,,,,,,
"Shamāl Sīnā’, Egypt",,,,,,,,,,,,,
"El Paraíso, Honduras",,,,,,,,,,,,,
"Lira, Uganda",,,,,,,,,,,,,
"Điện Biên, Vietnam",,,,,,,,,,,,,
"Loja, Ecuador",,,,,,,,,,,,,
"Chocó, Colombia",,,,,,,,,,,,,
"Varna, Bulgaria",,,,,,,,,,,,,
"Z̧ufār, Oman",,,,,,,,,,,,,
"Melaky, Madagascar",,,,,,,,,,,,,
"Al Marqab, Libya",,,,,,,,,,,,,
"Ingushskaya, Respublika, Russia",,,,,,,,,,,,,
"Imereti, Georgia",,,,,,,,,,,,,
"Kampong Chhnang [Kâmpóng Chhnang], Cambodia",,,,,,,,,,,,,
"Vysočina, Czech Republic",,,,,,,,,,,,,
"Ñuble, Chile",,,,,,,,,,,,,
"Đắk Nông, Vietnam",,,,,,,,,,,,,
"Dâmboviţa, Romania",,,,,,,,,,,,,
"Chin, Myanmar",,,,,,,,,,,,,
"Bács-Kiskun, Hungary",,,,,,,,,,,,,
"Batken, Kyrgyzstan",,,,,,,,,,,,,
"Nueva Vizcaya, Philippines",,,,,,,,,,,,,
"Cuando Cubango, Angola",,,,,,,,,,,,,
"Phichit, Thailand",,,,,,,,,,,,,
"Awdal, Somalia",,,,,,,,,,,,,
"Western Highlands, Papua New Guinea",,,,,,,,,,,,,
"Haute-Sangha/Mambéré-Kadéï, Central African Republic",,,,,,,,,,,,,
"Chumphon, Thailand",,,,,,,,,,,,,
"Lamphun, Thailand",,,,,,,,,,,,,
"Genève, Switzerland",,,,,,,,,,,,,
"Oyam, Uganda",,,,,,,,,,,,,
"Cotopaxi, Ecuador",,,,,,,,,,,,,
"Phrae, Thailand",,,,,,,,,,,,,
"Apac, Uganda",,,,,,,,,,,,,
"Uttaradit, Thailand",,,,,,,,,,,,,
"Maracha, Uganda",,,,,,,,,,,,,
"Ghardaïa, Algeria",,,,,,,,,,,,,
"Janūb al Bāţinah, Oman",,,,,,,,,,,,,
"Naxçıvan, Azerbaijan",,,,,,,,,,,,,
"Rogaland, Norway",,,,,,,,,,,,,
