longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %
"Kasaï Central, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Nusa Tenggara Timur, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Grand Est, France",,,,,,,,,,,,,,,,,,,,,,,,,,
"Scotland, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,
"Imo, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Khūzestān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ādīs Ābeba, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sumatera Barat, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Hokkaidô, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Mazowieckie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,
"Greater Accra, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,
"Hyôgo, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Cebu, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Zinder, Niger",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sūhāj, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sokoto, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Nuevo León, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Queensland, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sankt-Peterburg, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Koshi, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,,
"Nairobi City, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,
"Michoacán de Ocampo, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"South Carolina, USA",0.18243638641520332,0.12556814505825628,0.270140657278325,0.09805807303184683,0.3597126231735416,0.06503333473709487,0.031585672031312566,0.07247788907920964,0.05960101266041192,0.12399608295504753,0.37049935707672255,0.03356412696282402,0.3094433174085752,0.06560429477603924,0.061266701636655624,0.14621312904328668,0.14837557147202424,0.04568908229894911,0.09163758645653655,0.16869889258389967,0.18224529300378667,0.26130656400036684,0.3552083668843831,0.7778712987365882,0.6413374448098952,0.8410347162329839
"Sīdama, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Analamanga, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,
"Hukuoka, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Rabat-Salé-Kénitra, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,
"Nusa Tenggara Barat, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Valenciana, Comunidad, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tahoua, Niger",,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama, USA",0.20771857036694213,0.13457705212259802,0.30133585500562404,0.10650790195362106,0.396073764585103,0.06674091607234056,0.03270402431845702,0.08223414002528678,0.06673956216975786,0.13140943882511416,0.39923456477343344,0.03606778851554463,0.339045000910648,0.06596074126622413,0.06098813240982512,0.1591127060171527,0.1782810136846906,0.04824722577917662,0.09851981053599547,0.1463593315286646,0.18790652434757255,0.3302092034390661,0.38619441501943436,0.7644027644848204,0.5973013952693464,0.8500918273662805
"Kalimantan Barat, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"British Columbia, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,
"Bago, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,
"Provence-Alpes-Côte d'Azur, France",,,,,,,,,,,,,,,,,,,,,,,,,,
"Marrakech-Safi, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,
"Asyūţ, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,
"Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,
"Zamfara, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kebbi, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Enugu, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Janūb Dārfūr, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ituri, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Eşfahān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,
"Centre, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle del Cauca, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kasaï, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sicilia, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,
"Osun, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Adamawa, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩalab, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ondo, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sud-Kivu, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Qinā, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,
"Aceh, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, USA",0.20937251851443203,0.13498836313330323,0.2671957037293701,0.10578923982284587,0.3796230806750568,0.06237692505490497,0.03248406211431882,0.08209791325415086,0.06292204811076603,0.1277001133266966,0.38572419942375946,0.03682938680214695,0.35141794714082164,0.06657944797742887,0.0684241332609557,0.1804002313073304,0.17267263439361832,0.05191724173749573,0.10388952321198157,0.17792839401051902,0.21463024768819788,0.2990913419894223,0.3729465285618214,0.7834175852103465,0.5552771231202014,0.8437682520946543
"Fès-Meknès, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,
"Mpumalanga, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,
"Toshkent (Province), Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Bali, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Maradi, Niger",,,,,,,,,,,,,,,,,,,,,,,,,,
"Littoral, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,
"Plateau, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Oaxaca, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Emilia-Romagna, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, USA",0.2227637302099676,0.14594042346816197,0.2905216977611064,0.1149558699870437,0.37393590000241883,0.06775581498810562,0.03125876764768761,0.09759067452429138,0.06857014252159133,0.11828632570829684,0.3927199066221439,0.033909589515818274,0.38514963615785747,0.08747972888153832,0.06112605532387347,0.1849263429100966,0.18552865457795573,0.04584056933862447,0.10375272070880912,0.14801173661495076,0.21979191645958226,0.30468986256078157,0.37462752838356594,0.7417776761039793,0.55084815949457,0.8302348321690901
"Edo, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Lumbinī, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,,
"Guayas, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,
"Śląskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kasaï Oriental, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tillabéri, Niger",,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Minūfīyah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,
"Far North, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,
"Piemonte, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Jazīrah, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Amazonas, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ozama, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,
"Alberta, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,
"Oregon, USA",0.15182342586740877,0.11465035762721323,0.24589960170703656,0.11143962321731787,0.2914954171791609,0.06933841376871401,0.029149795497515073,0.06650361027690045,0.057900755449821845,0.09237605593603072,0.3174288575394583,0.02932284112826634,0.3029578223960326,0.07189769422256047,0.046885261648225304,0.1468052073238995,0.13068199881954298,0.03663841146278672,0.0765009042059078,0.17239596205933086,0.14421329789363554,0.2040006329994174,0.2873007684147242,0.6585917116616861,0.6639462389087725,0.809333417407414
"Kalimantan Selatan, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sverdlovskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Rostovskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Bashkortostan, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Nīnawá, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanganyika, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Rheinland-Pfalz, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sachsen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,
"Donets'ka oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,
"Espírito Santo, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,
"Paraíba, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulacan, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Zulia, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tripura, India",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kalimantan Timur, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Cavite, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Abia, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Mwanza, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanger-Tétouan-Al Hoceïma, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ekiti, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"P’yŏngan-namdo [Phyeongannamto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,
"Al ‘A̅şimah, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,
"North-West, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kongo Central, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Oklahoma, USA",0.20593447814012075,0.1311216645967477,0.2615069682862995,0.11454913894035101,0.37165637570317417,0.06700006292512754,0.03138215797068723,0.08026113737269303,0.0668537369290427,0.12146430675079316,0.39409883586776057,0.034048479319426755,0.3669459683030816,0.08614670521173758,0.06060365641461405,0.16280248477059883,0.17251312427205562,0.045543179458497084,0.09409306260320216,0.13860938630634304,0.19384459166794646,0.2979652677954032,0.3348712779724527,0.7329210715405776,0.5751895641380352,0.8054056110732923
"İzmir, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,
"Guerrero, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sikasso, Mali",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tatarstan, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tā‘izz, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,
"Maritime (Région), Togo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Puglia, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kafr ash Shaykh, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sabah, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Magway, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,
"Samarqand, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Meghālaya, India",,,,,,,,,,,,,,,,,,,,,,,,,,
"Johor, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Farg'ona, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Pays de la Loire, France",,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Fayyūm, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,
"Banaadir, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Equatoria, South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Zuid-Holland, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,
"Est, Rwanda",,,,,,,,,,,,,,,,,,,,,,,,,,
"Attikí, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,
"Jambi, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Yobe, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Yogyakarta, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Huíla, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,
"Lusaka, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,
"wallonne, Région, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Fe, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,
"Córdoba, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,
"Rio Grande do Norte, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ebonyi, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Azad Jammu and Kashmir, Pakistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Toscana, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut, USA",0.13168576740642787,0.099958872130672,0.23641147568043078,0.11077952712201242,0.2964623926864428,0.06899581647182593,0.028080922901116627,0.05663937348654505,0.05244035007844897,0.09368598180680456,0.3021737807565673,0.027855554003682094,0.2478851782588618,0.05990226317555688,0.04484647227940863,0.1149239658628137,0.11145622731518956,0.03340661448744315,0.06835056275564308,0.15464364662029292,0.13853498879930476,0.22683409183664371,0.3360870498181588,0.7537095633088807,0.7045905337335905,0.8834358487588581
"Chihuahua, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tamaulipas, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Dakar, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Ḩudaydah, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,
"Mato Grosso, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ibb, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kwilu, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Berlin, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,
"Shamāl Dārfūr, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Bamako, Mali",,,,,,,,,,,,,,,,,,,,,,,,,,
"Wielkopolskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,
"Busan-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,
"Chelyabinskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kwara, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Baja California, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Dagestan, Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Khatlon, Tajikistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tete, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,
"Gyeongsangnam-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,
"Thanh Hóa, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,
"Cross River, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,
"Alagoas, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,
"Laguna, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Banī Suwayf, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,
"Małopolskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,
"Manipur, India",,,,,,,,,,,,,,,,,,,,,,,,,,
"Pangasinan, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Hidalgo, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Piauí, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kindia, Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,
"Bretagne, France",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sudūr Pashchim, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,,
"Bursa, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Cruz, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,
"P’yŏngyang [Phyeongyang], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,
"Puerto Rico, USA",0.17895230729346304,0.12323489349511828,0.26826403942409915,0.10427776663481148,0.3395216390932754,0.06957067636565341,0.03160970520186475,0.07570033914847689,0.06344030106625485,0.11329064190900726,0.3592584343269285,0.033198565310701894,0.30829869388895825,0.07226797181783885,0.054784103052381454,0.14369272355477128,0.14800279890634216,0.04237865245257599,0.08501597775377952,0.16555453666055442,0.17630184278569466,0.2610754203780521,0.33704480589516134,0.7343522688377315,0.6139674914898182,0.8355309634739945
"Normandie, France",,,,,,,,,,,,,,,,,,,,,,,,,,
"Utah, USA",0.12758965173298994,0.10410986402572314,0.20012631005600898,0.10249011970258788,0.2508380898091693,0.05563508778788423,0.023947395948348982,0.047326241059815394,0.04121483544988616,0.07839001023848634,0.3155082700339899,0.022415586377847862,0.2572642939935248,0.05658760245089646,0.03815363170401606,0.14084170444903907,0.09436154957212732,0.027734951591720642,0.06857521272065857,0.13463920801243404,0.0924662526190559,0.18290574253324485,0.31131315185819264,0.6821473153295066,0.7083371679227882,0.7779294627489246
"Hamgyŏng-namdo [Hamkyeongnamto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,
"Taraba, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Qashqadaryo, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tabora, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ouest, Haiti",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ðồng Nai, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,
"Āz̄arbāyjān-e Gharbī, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Başrah, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,
"nohiyahoi tobei jumhurí, Tajikistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ségou, Mali",,,,,,,,,,,,,,,,,,,,,,,,,,
"Amānat al ‘Āşimah [city], Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,
"Samarskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Negros Occidental, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Iowa, USA",0.13981802453628833,0.10282455975383571,0.2523571651019083,0.095565293513264,0.30096881073794607,0.07173546538460926,0.029182263598173816,0.06838984464031093,0.057569479227143006,0.09410318664644012,0.36940129194663246,0.029637355598475936,0.24870160052657195,0.06624157702722636,0.042119961852376556,0.11784887088384138,0.10959764954739809,0.03374726293822774,0.06751613898088085,0.20283861321053762,0.16673504784843496,0.2520016917116517,0.30344460399196027,0.745106660650936,0.6685426007672444,0.8031384632771048
"Āz̄arbāyjān-e Sharqī, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kagera, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,
"Xizang Zizhiqu, China",,,,,,,,,,,,,,,,,,,,,,,,,,
"Lomami, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Pichincha, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,
"Wales, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,
"Distrito Federal, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tengah, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Dnipropetrovska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sonora, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Māzandarān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,
"Herāt, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Abū Z̧aby, United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,
"La Paz, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sud, Rwanda",,,,,,,,,,,,,,,,,,,,,,,,,,
"Nevada, USA",0.1905781843411652,0.13347577604754934,0.2324504866663817,0.09974257322297576,0.3115729648286109,0.05948521674183424,0.029576086110458585,0.07081490230509445,0.055003684330093255,0.10545118974854814,0.31566045240359897,0.029651636923561115,0.31095130939592236,0.0669201619649092,0.05754336722814558,0.15392206393077149,0.14277314005730754,0.041216592103029505,0.08301251999869938,0.1444241713065475,0.17720242961785695,0.24623433775549378,0.3546743796980989,0.6847374853853404,0.597385310318901,0.8094295319477482
"Batangas, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Dubayy, United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,
"Şalāḩ ad Dīn, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,
"Cundinamarca, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Andijon, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Nizhegorodskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Rizal, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Arkansas, USA",0.22368972222566655,0.14274329809775443,0.2863606655724594,0.10046483709886736,0.38957149143930825,0.06877235337428558,0.032761234260026466,0.08663370012504021,0.0723298865809719,0.11979009167802573,0.38386617237008747,0.035950522095567136,0.3486366620419411,0.073183146831922,0.06236494796075042,0.1739477426715601,0.17348381792552175,0.04783087124554121,0.09830999904451623,0.13896354805432132,0.2118046664058872,0.3125036701134522,0.34223689595391166,0.7652598052804181,0.5613153411292275,0.8249481299509551
"Lilongwe, Malawi",,,,,,,,,,,,,,,,,,,,,,,,,,
"Shamāl Kurdufān, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Coahuila de Zaragoza, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Gombe, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Lualaba, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Souss-Massa, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,
"Nghệ An, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,
"Wakiso, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,
"Mississippi, USA",0.23197540489772042,0.13180114246523658,0.2798718122611625,0.10638478893723277,0.4214919566223559,0.06386517457165027,0.03346813579567861,0.08185093453954188,0.06715466063229497,0.13609552291728275,0.4062033585148135,0.03905859519389306,0.385343699721302,0.07523309593801626,0.07423322459834404,0.18528138498984403,0.1909764607509849,0.05574468372167933,0.11177045116054452,0.13584453361831653,0.2035922721553233,0.31483112834511573,0.34444139812781605,0.7817827995509024,0.5420951770315761,0.8309378450654348
"Sinaloa, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Morogoro, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,
"Koulikoro, Mali",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kansas, USA",0.15197733739038452,0.10300202320269009,0.25252163565223273,0.10354339040945298,0.32975701824760023,0.06716516488735406,0.028257978071973257,0.06487262263081005,0.05915610176336969,0.10526355624514591,0.37162513765869704,0.029072824699577542,0.2847468515358533,0.06751142585594709,0.04553335161894123,0.13579101507011423,0.12960981370973892,0.035341133089050236,0.07471772912401793,0.18108035236819256,0.16859983480610427,0.24874549734080292,0.3224296057189001,0.7353109079874376,0.6556653888487616,0.816567862181714
"Schleswig-Holstein, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,
"Stavropol'skiy kray, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyiv, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kigoma, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,
"Dolnośląskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,
"Montagnes, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,
"San Luis Potosí, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Noord-Holland, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kayes, Mali",,,,,,,,,,,,,,,,,,,,,,,,,,
"Rīf Dimashq, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Mato Grosso do Sul, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,
"Pampanga, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tshopo, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,
"Incheon-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ibaraki, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Bourgogne-Franche-Comté, France",,,,,,,,,,,,,,,,,,,,,,,,,,
"P’yŏngan-bukto [Phyeonganpukto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,
"Namangan, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Iloilo, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,
"Mopti, Mali",,,,,,,,,,,,,,,,,,,,,,,,,,
"Abuja Federal Capital Territory, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,
"Novosibirskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Leinster, Ireland",,,,,,,,,,,,,,,,,,,,,,,,,,
"Free State, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,
"North, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,
"Ouest, Rwanda",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tabasco, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,
"Hirosima, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Central, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,
"Kankan, Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,
"Almaty oblysy, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,,
"Geita, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanga, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sarawak, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sassandra-Marahoué, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,
"Béni Mellal-Khénifra, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,
"Bas-Sassandra, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Australia, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,
