longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"Quindío, Colombia",,,,,,,,,
"Chimbu, Papua New Guinea",,,,,,,,,
"Karuzi, Burundi",,,,,,,,,
"Jiwaka, Papua New Guinea",,,,,,,,,
"Ḩā'il, Saudi Arabia",,,,,,,,,
"Anatolikí Makedonía kai Thráki, Greece",,,,,,,,,
"Kirinyaga, Kenya",,,,,,,,,
"Pskovskaya oblast', Russia",,,,,,,,,
"Argeş, Romania",,,,,,,,,
"Formosa, Argentina",,,,,,,,,
"Lakes, South Sudan",,,,,,,,,
"Ntungamo, Uganda",,,,,,,,,
"Sīlā, Chad",,,,,,,,,
"Salima, Malawi",,,,,,,,,
"Dāykundī, Afghanistan",,,,,,,,,
"Trenčiansky kraj, Slovakia",,,,,,,,,
"Nordjylland, Denmark",,,,,,,,,
"Batys Qazaqstan oblysy, Kazakhstan",,,,,,,,,
"Sa Kaeo, Thailand",,,,,,,,,
"Loei, Thailand",,,,,,,,,
"Kon Tum, Vietnam",,,,,,,,,
"Saint Andrew, Jamaica",,,,,,,,,
"Çorum, Turkey",,,,,,,,,
"Chişinău, Moldova",,,,,,,,,
"Ouham-Pendé, Central African Republic",,,,,,,,,
"Comayagua, Honduras",,,,,,,,,
"Totonicapán, Guatemala",,,,,,,,,
"Matagalpa, Nicaragua",,,,,,,,,
"Çanakkale, Turkey",,,,,,,,,
"Roraima, Brazil",,,,,,,,,
"Olancho, Honduras",,,,,,,,,
"Lōgar, Afghanistan",,,,,,,,,
"Adrar, Algeria",,,,,,,,,
"Hodh ech Chargui, Mauritania",,,,,,,,,
"Tungurahua, Ecuador",,,,,,,,,
"Bacău, Romania",,,,,,,,,
"Osmaniye, Turkey",,,,,,,,,
"Hajdú-Bihar, Hungary",,,,,,,,,
"Kareliya, Respublika, Russia",,,,,,,,,
"Wyoming, USA",0.9659059969721207,0.013535284518443718,0.020558718509435723,0.034094003027880425,0.5378285623117333,0.42807743466038634,0.9315238974960309,0.046360570744812174,0.022115531759156884
"Pinar del Río, Cuba",,,,,,,,,
"Novgorodskaya oblast', Russia",,,,,,,,,
"Plzeňský kraj, Czech Republic",,,,,,,,,
"Tottori, Japan",,,,,,,,,
"Canelones, Uruguay",,,,,,,,,
"Ihorombe, Madagascar",,,,,,,,,
"Connaught, Ireland",,,,,,,,,
"Atlántida, Honduras",,,,,,,,,
"Szabolcs-Szatmár-Bereg, Hungary",,,,,,,,,
"Rutana, Burundi",,,,,,,,,
"Bihor, Romania",,,,,,,,,
"Bulawayo, Zimbabwe",,,,,,,,,
"Pattani, Thailand",,,,,,,,,
"Groningen, Netherlands",,,,,,,,,
"Macao, China",,,,,,,,,
"Chikwawa, Malawi",,,,,,,,,
"Kärnten, Austria",,,,,,,,,
"East Sepik, Papua New Guinea",,,,,,,,,
"Kyenjojo, Uganda",,,,,,,,,
"Sédhiou, Senegal",,,,,,,,,
"Luwero, Uganda",,,,,,,,,
"Zlínský kraj, Czech Republic",,,,,,,,,
"Trnavský kraj, Slovakia",,,,,,,,,
"Nueva Esparta, Venezuela",,,,,,,,,
"Kamwenge, Uganda",,,,,,,,,
"Hiiraan, Somalia",,,,,,,,,
"Saint Catherine, Jamaica",,,,,,,,,
"Nabatîyé, Lebanon",,,,,,,,,
"Ahafo, Ghana",,,,,,,,,
"Santa Ana, El Salvador",,,,,,,,,
"Hậu Giang, Vietnam",,,,,,,,,
"Salzburg, Austria",,,,,,,,,
"Cartago, Costa Rica",,,,,,,,,
"Wellington, New Zealand",,,,,,,,,
"Kauno apskritis, Lithuania",,,,,,,,,
"Sololá, Guatemala",,,,,,,,,
"Tasmania, Australia",,,,,,,,,
"Nakhon Phanom, Thailand",,,,,,,,,
"Cantabria, Spain",,,,,,,,,
"Khakasiya, Respublika, Russia",,,,,,,,,
"Pelopónnisos, Greece",,,,,,,,,
"Tokat, Turkey",,,,,,,,,
"Grande'Anse, Haiti",,,,,,,,,
"Costa Caribe Norte, Nicaragua",,,,,,,,,
"Nong Bua Lam Phu, Thailand",,,,,,,,,
"Souk Ahras, Algeria",,,,,,,,,
"Trang, Thailand",,,,,,,,,
"Az Zāwiyah, Libya",,,,,,,,,
"Jinotega, Nicaragua",,,,,,,,,
"Mureş, Romania",,,,,,,,,
"Las Tunas, Cuba",,,,,,,,,
"Braşov, Romania",,,,,,,,,
"Samangān, Afghanistan",,,,,,,,,
"Cao Bằng, Vietnam",,,,,,,,,
"Laikipia, Kenya",,,,,,,,,
"Jinja, Uganda",,,,,,,,,
"Kānim, Chad",,,,,,,,,
"Eastern Samar, Philippines",,,,,,,,,
"Maseru, Lesotho",,,,,,,,,
"Královéhradecký kraj, Czech Republic",,,,,,,,,
"Yamalo-Nenentskiy avtonomnyy okrug, Russia",,,,,,,,,
"Uruzgān, Afghanistan",,,,,,,,,
"Santa Bárbara, Honduras",,,,,,,,,
"Caquetá, Colombia",,,,,,,,,
"Phatthalung, Thailand",,,,,,,,,
"Tak, Thailand",,,,,,,,,
"Skopje, North Macedonia",,,,,,,,,
"Haut-Ogooué, Gabon",,,,,,,,,
"Karachayevo-Cherkesskaya Respublika, Russia",,,,,,,,,
"San Luis, Argentina",,,,,,,,,
"Buikwe, Uganda",,,,,,,,,
"Atyraū oblysy, Kazakhstan",,,,,,,,,
"Al Jawf, Saudi Arabia",,,,,,,,,
"Huancavelica, Peru",,,,,,,,,
"Stereá Elláda, Greece",,,,,,,,,
"Heredia, Costa Rica",,,,,,,,,
"Balkan, Turkmenistan",,,,,,,,,
"Basilicata, Italy",,,,,,,,,
"Galguduud, Somalia",,,,,,,,,
"Dirē Dawa, Ethiopia",,,,,,,,,
"Médenine, Tunisia",,,,,,,,,
"Ramallah, State of Palestine",,,,,,,,,
"Kagadi, Uganda",,,,,,,,,
"Gedo, Somalia",,,,,,,,,
"Guantánamo, Cuba",,,,,,,,,
"Khorāsān-e Jonūbī, Iran",,,,,,,,,
"Malta, Malta",,,,,,,,,
"Galaţi, Romania",,,,,,,,,
"Sankt Gallen, Switzerland",,,,,,,,,
"Chiriquí, Panama",,,,,,,,,
"Pirkanmaa, Finland",,,,,,,,,
"Louangphabang, Laos",,,,,,,,,
"Ysyk-Köl, Kyrgyzstan",,,,,,,,,
"Newfoundland and Labrador, Canada",,,,,,,,,
"Sanaag, Somalia",,,,,,,,,
"Waikato, New Zealand",,,,,,,,,
"Chimborazo, Ecuador",,,,,,,,,
"Drenthe, Netherlands",,,,,,,,,
"Izabal, Guatemala",,,,,,,,,
"Elgeyo/Marakwet, Kenya",,,,,,,,,
"Ouham, Central African Republic",,,,,,,,,
"Jutiapa, Guatemala",,,,,,,,,
"Artemisa, Cuba",,,,,,,,,
"Apure, Venezuela",,,,,,,,,
"Pardubický kraj, Czech Republic",,,,,,,,,
"Sonsonate, El Salvador",,,,,,,,,
"Bururi, Burundi",,,,,,,,,
"Khenchela, Algeria",,,,,,,,,
"Jeju-teukbyeoljachido, South Korea",,,,,,,,,
"Salavan, Laos",,,,,,,,,
"National Capital District (Port Moresby), Papua New Guinea",,,,,,,,,
"Bugiri, Uganda",,,,,,,,,
"Bakool, Somalia",,,,,,,,,
"Shamāl Sīnā’, Egypt",,,,,,,,,
"El Paraíso, Honduras",,,,,,,,,
"Lira, Uganda",,,,,,,,,
"Điện Biên, Vietnam",,,,,,,,,
"Loja, Ecuador",,,,,,,,,
"Chocó, Colombia",,,,,,,,,
"Varna, Bulgaria",,,,,,,,,
"Z̧ufār, Oman",,,,,,,,,
"Melaky, Madagascar",,,,,,,,,
"Al Marqab, Libya",,,,,,,,,
"Ingushskaya, Respublika, Russia",,,,,,,,,
"Imereti, Georgia",,,,,,,,,
"Kampong Chhnang [Kâmpóng Chhnang], Cambodia",,,,,,,,,
"Vysočina, Czech Republic",,,,,,,,,
"Ñuble, Chile",,,,,,,,,
"Đắk Nông, Vietnam",,,,,,,,,
"Dâmboviţa, Romania",,,,,,,,,
"Chin, Myanmar",,,,,,,,,
"Bács-Kiskun, Hungary",,,,,,,,,
"Batken, Kyrgyzstan",,,,,,,,,
"Nueva Vizcaya, Philippines",,,,,,,,,
"Cuando Cubango, Angola",,,,,,,,,
"Phichit, Thailand",,,,,,,,,
"Awdal, Somalia",,,,,,,,,
"Western Highlands, Papua New Guinea",,,,,,,,,
"Haute-Sangha/Mambéré-Kadéï, Central African Republic",,,,,,,,,
"Chumphon, Thailand",,,,,,,,,
"Lamphun, Thailand",,,,,,,,,
"Genève, Switzerland",,,,,,,,,
"Oyam, Uganda",,,,,,,,,
"Cotopaxi, Ecuador",,,,,,,,,
"Phrae, Thailand",,,,,,,,,
"Apac, Uganda",,,,,,,,,
"Uttaradit, Thailand",,,,,,,,,
"Maracha, Uganda",,,,,,,,,
"Ghardaïa, Algeria",,,,,,,,,
"Janūb al Bāţinah, Oman",,,,,,,,,
"Naxçıvan, Azerbaijan",,,,,,,,,
"Rogaland, Norway",,,,,,,,,
"Lefkosia [Lefkoşa], Cyprus",,,,,,,,,
"Maramureş, Romania",,,,,,,,,
"Phetchaburi, Thailand",,,,,,,,,
"Ucayali, Peru",,,,,,,,,
"Oudômxai, Laos",,,,,,,,,
"Varsinais-Suomi, Finland",,,,,,,,,
"Khammouan, Laos",,,,,,,,,
"Ben Arous, Tunisia",,,,,,,,,
"Imbabura, Ecuador",,,,,,,,,
"Puntarenas, Costa Rica",,,,,,,,,
"Northern Bahr el-Ghazal, South Sudan",,,,,,,,,
"Kotayk', Armenia",,,,,,,,,
"San Pedro, Paraguay",,,,,,,,,
"Ra's al Khaymah, United Arab Emirates",,,,,,,,,
"Bubanza, Burundi",,,,,,,,,
"Southern Leyte, Philippines",,,,,,,,,
"Gyór-Moson-Sopron, Hungary",,,,,,,,,
"Kasserine, Tunisia",,,,,,,,,
"Faro, Portugal",,,,,,,,,
"Aïn Témouchent, Algeria",,,,,,,,,
"Isparta, Turkey",,,,,,,,,
"Kyegegwa, Uganda",,,,,,,,,
"Choluteca, Honduras",,,,,,,,,
"Sidi Bouzid, Tunisia",,,,,,,,,
"Santo Domingo de los Tsáchilas, Ecuador",,,,,,,,,
"Sakhalinskaya oblast', Russia",,,,,,,,,
"Trøndelag, Norway",,,,,,,,,
"Ciego de Ávila, Cuba",,,,,,,,,
"Costa Caribe Sur, Nicaragua",,,,,,,,,
"Östergötlands län, Sweden",,,,,,,,,
"Sancti Spíritus, Cuba",,,,,,,,,
"El Beni, Bolivia",,,,,,,,,
"San Miguel, El Salvador",,,,,,,,,
"Al Wādī al Jadīd, Egypt",,,,,,,,,
"Nebbi, Uganda",,,,,,,,,
"Al Baḩr al Aḩmar, Egypt",,,,,,,,,
"Al Awsaţ, Eritrea",,,,,,,,,
"Nišavski okrug, Serbia",,,,,,,,,
"Bengo, Angola",,,,,,,,,
"Masaya, Nicaragua",,,,,,,,,
"Leiria, Portugal",,,,,,,,,
"Svaay Rieng [Svay Riĕng], Cambodia",,,,,,,,,
"Īlām, Iran",,,,,,,,,
"Edirne, Turkey",,,,,,,,,
"Flevoland, Netherlands",,,,,,,,,
"Prachuap Khiri Khan, Thailand",,,,,,,,,
"Adygeya, Respublika, Russia",,,,,,,,,
"Buyende, Uganda",,,,,,,,,
"Mahdia, Tunisia",,,,,,,,,
"Kayunga, Uganda",,,,,,,,,
"Splitsko-dalmatinska županija, Croatia",,,,,,,,,
"Al Jahrā’, Kuwait",,,,,,,,,
"Phayao, Thailand",,,,,,,,,
"Cibao Noroeste, Dominican Republic",,,,,,,,,
"Neamţ, Romania",,,,,,,,,
"'Ajmān, United Arab Emirates",,,,,,,,,
"Nord-Est, Haiti",,,,,,,,,
"Fejér, Hungary",,,,,,,,,
"Kakumiro, Uganda",,,,,,,,,
"Limón, Costa Rica",,,,,,,,,
"Chiquimula, Guatemala",,,,,,,,,
"Nan, Thailand",,,,,,,,,
"Buzău, Romania",,,,,,,,,
"Osh Shaary, Kyrgyzstan",,,,,,,,,
"Kaesong Industrial Region, North Korea",,,,,,,,,
"Ileía, Greece",,,,,,,,,
"Enriquillo, Dominican Republic",,,,,,,,,
"Mişrātah, Libya",,,,,,,,,
"Kiruhura, Uganda",,,,,,,,,
"Vestfold og Telemark, Norway",,,,,,,,,
"Xaignabouli, Laos",,,,,,,,,
"Nkhotakota, Malawi",,,,,,,,,
"Catamarca, Argentina",,,,,,,,,
"Salāmāt, Chad",,,,,,,,,
"Liberecký kraj, Czech Republic",,,,,,,,,
"Rumonge, Burundi",,,,,,,,,
"Amnat Charoen, Thailand",,,,,,,,,
"Copán, Honduras",,,,,,,,,
"Al Bāḩah, Saudi Arabia",,,,,,,,,
"Beyrouth, Lebanon",,,,,,,,,
"Ntchisi, Malawi",,,,,,,,,
"Karonga, Malawi",,,,,,,,,
"Los Ríos, Chile",,,,,,,,,
"Busia, Uganda",,,,,,,,,
"Bong, Liberia",,,,,,,,,
"Balaka, Malawi",,,,,,,,,
"Baalbek-Hermel, Lebanon",,,,,,,,,
"Guelmim-Oued Noun (EH-partial), Morocco",,,,,,,,,
"Andjazîdja [Grande Comore], Comoros",,,,,,,,,
"An Nuqāţ al Khams, Libya",,,,,,,,,
"Chinandega, Nicaragua",,,,,,,,,
"Sulu, Philippines",,,,,,,,,
"Ilfov, Romania",,,,,,,,,
"Cienfuegos, Cuba",,,,,,,,,
"Baḩr al Ghazāl, Chad",,,,,,,,,
"Santarém, Portugal",,,,,,,,,
"Cuanza-Norte, Angola",,,,,,,,,
"Nong Khai, Thailand",,,,,,,,,
"La Rioja, Argentina",,,,,,,,,
"Muramvya, Burundi",,,,,,,,,
"Luzern, Switzerland",,,,,,,,,
"Arad, Romania",,,,,,,,,
"Düzce, Turkey",,,,,,,,,
"El Tarf, Algeria",,,,,,,,,
"Olt, Romania",,,,,,,,,
"Zābul, Afghanistan",,,,,,,,,
"Mukdahan, Thailand",,,,,,,,,
"Khomas, Namibia",,,,,,,,,
"Yala, Thailand",,,,,,,,,
"Assaba, Mauritania",,,,,,,,,
"Kvemo Kartli, Georgia",,,,,,,,,
"Gabès, Tunisia",,,,,,,,,
"Tharaka-Nithi, Kenya",,,,,,,,,
"Santa Elena, Ecuador",,,,,,,,,
"Amazonas, Peru",,,,,,,,,
"Aksaray, Turkey",,,,,,,,,
"Apurímac, Peru",,,,,,,,,
"Yamoussoukro, Ivory Coast",,,,,,,,,
"Putumayo, Colombia",,,,,,,,,
"Saïda, Algeria",,,,,,,,,
"Burgas, Bulgaria",,,,,,,,,
"Pohjois-Pohjanmaa, Finland",,,,,,,,,
"Kweneng, Botswana",,,,,,,,,
"Al Ḩudūd ash Shamālīyah, Saudi Arabia",,,,,,,,,
"Santa Cruz, Argentina",,,,,,,,,
"Béqaa, Lebanon",,,,,,,,,
"Jendouba, Tunisia",,,,,,,,,
"Australian Capital Territory, Australia",,,,,,,,,
"Nippes, Haiti",,,,,,,,,
"Uşak, Turkey",,,,,,,,,
"Central, Fiji",,,,,,,,,
"León, Nicaragua",,,,,,,,,
"Tarapacá, Chile",,,,,,,,,
"Csongrád, Hungary",,,,,,,,,
"Masaka, Uganda",,,,,,,,,
"Yasothon, Thailand",,,,,,,,,
"Lofa, Liberia",,,,,,,,,
"Bolikhamxai, Laos",,,,,,,,,
"Gorgol, Mauritania",,,,,,,,,
"Ansabā, Eritrea",,,,,,,,,
"Guadeloupe, France",,,,,,,,,
"Ahuachapán, El Salvador",,,,,,,,,
"Siirt, Turkey",,,,,,,,,
"Giresun, Turkey",,,,,,,,,
"Mwaro, Burundi",,,,,,,,,
"Sevastopol, Ukraine",,,,,,,,,
"Guanacaste, Costa Rica",,,,,,,,,
"Kastamonu, Turkey",,,,,,,,,
"Pousaat [Poŭthĭsăt], Cambodia",,,,,,,,,
"Botoşani, Romania",,,,,,,,,
"Manzini, Eswatini",,,,,,,,,
"Santa Rosa, Guatemala",,,,,,,,,
"Mityana, Uganda",,,,,,,,,
"Yozgat, Turkey",,,,,,,,,
"Coimbra, Portugal",,,,,,,,,
"Laâyoune-Sakia El Hamra (EH-partial), Morocco",,,,,,,,,
"Zeeland, Netherlands",,,,,,,,,
"Soroti, Uganda",,,,,,,,,
"Jalapa, Guatemala",,,,,,,,,
"Kabarole, Uganda",,,,,,,,,
"Sibiu, Romania",,,,,,,,,
"Jubbada Dhexe, Somalia",,,,,,,,,
"Kracheh [Krâchéh], Cambodia",,,,,,,,,
"Vorarlberg, Austria",,,,,,,,,
"Ma'rib, Yemen",,,,,,,,,
"Brakna, Mauritania",,,,,,,,,
"Plaines Wilhems, Mauritius",,,,,,,,,
"Serere, Uganda",,,,,,,,,
"Muş, Turkey",,,,,,,,,
"Tacna, Peru",,,,,,,,,
"Cankuzo, Burundi",,,,,,,,,
"Hunedoara, Romania",,,,,,,,,
"Jász-Nagykun-Szolnok, Hungary",,,,,,,,,
"Ouaka, Central African Republic",,,,,,,,,
"Mayabeque, Cuba",,,,,,,,,
"Cojedes, Venezuela",,,,,,,,,
"Martinique, France",,,,,,,,,
"Ad Dākhilīyah, Oman",,,,,,,,,
"Jönköpings län, Sweden",,,,,,,,,
"La Guaira, Venezuela",,,,,,,,,
"Innlandet, Norway",,,,,,,,,
"Ticino, Switzerland",,,,,,,,,
"Wallis, Switzerland",,,,,,,,,
"Díli, East Timor",,,,,,,,,
"Al Karak, Jordan",,,,,,,,,
"Rukungiri, Uganda",,,,,,,,,
"Khan Yunis, State of Palestine",,,,,,,,,
"La Pampa, Argentina",,,,,,,,,
"Teleorman, Romania",,,,,,,,,
"Masindi, Uganda",,,,,,,,,
"Usulután, El Salvador",,,,,,,,,
"La Paz, El Salvador",,,,,,,,,
"Andaman and Nicobar Islands, India",,,,,,,,,
"Kırklareli, Turkey",,,,,,,,,
"Lempira, Honduras",,,,,,,,,
"North Gaza, State of Palestine",,,,,,,,,
"Taita/Taveta, Kenya",,,,,,,,,
"Retalhuleu, Guatemala",,,,,,,,,
"Sacatepéquez, Guatemala",,,,,,,,,
"Vaslui, Romania",,,,,,,,,
"As Suwaydā', Syria",,,,,,,,,
"Ranong, Thailand",,,,,,,,,
"Baranya, Hungary",,,,,,,,,
"Gafsa, Tunisia",,,,,,,,,
"Amuria, Uganda",,,,,,,,,
"Phalombe, Malawi",,,,,,,,,
"Béchar, Algeria",,,,,,,,,
"Amasya, Turkey",,,,,,,,,
"Arauca, Colombia",,,,,,,,,
"Nevşehir, Turkey",,,,,,,,,
"Colón, Honduras",,,,,,,,,
"Vâlcea, Romania",,,,,,,,,
"Western, Fiji",,,,,,,,,
"Tissemsilt, Algeria",,,,,,,,,
"Kisoro, Uganda",,,,,,,,,
"Davao Occidental, Philippines",,,,,,,,,
"El Bayadh, Algeria",,,,,,,,,
"Mubārak al Kabīr, Kuwait",,,,,,,,,
"Kyotera, Uganda",,,,,,,,,
"Krabi, Thailand",,,,,,,,,
"Kiryandongo, Uganda",,,,,,,,,
"East New Britain, Papua New Guinea",,,,,,,,,
"Hodh el Gharbi, Mauritania",,,,,,,,,
"Uppsala län, Sweden",,,,,,,,,
"Cordillera, Paraguay",,,,,,,,,
"Satu Mare, Romania",,,,,,,,,
"Betsiboka, Madagascar",,,,,,,,,
"Leribe, Lesotho",,,,,,,,,
"Stînga Nistrului, unitatea teritorială din, Moldova",,,,,,,,,
"Pallisa, Uganda",,,,,,,,,
"Basse-Kotto, Central African Republic",,,,,,,,,
"Guidimaka, Mauritania",,,,,,,,,
"Sinuiju Special Administrative Region, North Korea",,,,,,,,,
"Gulu, Uganda",,,,,,,,,
"Corse, France",,,,,,,,,
"Ajaria, Georgia",,,,,,,,,
"Lobaye, Central African Republic",,,,,,,,,
"Viseu, Portugal",,,,,,,,,
"Naama, Algeria",,,,,,,,,
"Bitlis, Turkey",,,,,,,,,
"Hhohho, Eswatini",,,,,,,,,
"Moûhîlî [Mohéli], Comoros",,,,,,,,,
"Veszprém, Hungary",,,,,,,,,
"Denguélé, Ivory Coast",,,,,,,,,
"Rize, Turkey",,,,,,,,,
"Freiburg, Switzerland",,,,,,,,,
"Berea, Lesotho",,,,,,,,,
"Békés, Hungary",,,,,,,,,
"Namutumba, Uganda",,,,,,,,,
"Hallands län, Sweden",,,,,,,,,
"Kumi, Uganda",,,,,,,,,
"Alba, Romania",,,,,,,,,
"Chiradzulu, Malawi",,,,,,,,,
"Niğde, Turkey",,,,,,,,,
"Gorj, Romania",,,,,,,,,
"Milne Bay, Papua New Guinea",,,,,,,,,
"Atacama, Chile",,,,,,,,,
"Zagrebačka županija, Croatia",,,,,,,,,
"Raški okrug, Serbia",,,,,,,,,
"Baja Verapaz, Guatemala",,,,,,,,,
"Brunei-Muara, Brunei",,,,,,,,,
"Ulster, Ireland",,,,,,,,,
"Nkhata Bay, Malawi",,,,,,,,,
"Vrancea, Romania",,,,,,,,,
"Demerara-Mahaica, Guyana",,,,,,,,,
"Ladākh, India",,,,,,,,,
"Tyva, Respublika, Russia",,,,,,,,,
"Butaleja, Uganda",,,,,,,,,
"Hakkâri, Turkey",,,,,,,,,
"Kars, Turkey",,,,,,,,,
"Xiangkhouang, Laos",,,,,,,,,
"Nana-Mambéré, Central African Republic",,,,,,,,,
"Sembabule, Uganda",,,,,,,,,
"Klaipėdos apskritis, Lithuania",,,,,,,,,
"Marsabit, Kenya",,,,,,,,,
"Zombo, Uganda",,,,,,,,,
"Kole, Uganda",,,,,,,,,
"Nsanje, Malawi",,,,,,,,,
"Kayah, Myanmar",,,,,,,,,
"Romblon, Philippines",,,,,,,,,
"Bolu, Turkey",,,,,,,,,
"Béja, Tunisia",,,,,,,,,
"Samburu, Kenya",,,,,,,,,
"Colón, Panama",,,,,,,,,
"West New Britain, Papua New Guinea",,,,,,,,,
"La Rioja, Spain",,,,,,,,,
"Kamchatskiy kray, Russia",,,,,,,,,
"Kaliro, Uganda",,,,,,,,,
"Nótio Aigaío, Greece",,,,,,,,,
"Catanduanes, Philippines",,,,,,,,,
"Mpigi, Uganda",,,,,,,,,
"Örebro län, Sweden",,,,,,,,,
"Kalinga, Philippines",,,,,,,,,
"Blagoevgrad, Bulgaria",,,,,,,,,
"Pasco, Peru",,,,,,,,,
"Heves, Hungary",,,,,,,,,
"Western Bahr el-Ghazal, South Sudan",,,,,,,,,
"Mayotte, France",,,,,,,,,
"Bay of Plenty, New Zealand",,,,,,,,,
"Brăila, Romania",,,,,,,,,
"K'akheti, Georgia",,,,,,,,,
"Bougainville, Papua New Guinea",,,,,,,,,
"Ljubljana, Slovenia",,,,,,,,,
"Harghita, Romania",,,,,,,,,
"Šumadijski okrug, Serbia",,,,,,,,,
"Bueng Kan, Thailand",,,,,,,,,
"Stara Zagora, Bulgaria",,,,,,,,,
"Agder, Norway",,,,,,,,,
"Upper River, The Gambia",,,,,,,,,
"Kırıkkale, Turkey",,,,,,,,,
"Bilecik, Turkey",,,,,,,,,
"Kyankwanzi, Uganda",,,,,,,,,
"Somogy, Hungary",,,,,,,,,
"Al Khawr wa adh Dhakhīrah, Qatar",,,,,,,,,
"Armavir, Armenia",,,,,,,,,
"Durrës, Albania",,,,,,,,,
"Biombo, Guinea-Bissau",,,,,,,,,
"Mtskheta-Mtianeti, Georgia",,,,,,,,,
"Nablus, State of Palestine",,,,,,,,,
"Gaborone, Botswana",,,,,,,,,
"Nueva Segovia, Nicaragua",,,,,,,,,
"Sironko, Uganda",,,,,,,,,
"Kalmykiya, Respublika, Russia",,,,,,,,,
"Central, Papua New Guinea",,,,,,,,,
"Samegrelo-Zemo Svaneti, Georgia",,,,,,,,,
"Kanungu, Uganda",,,,,,,,,
"Ibanda, Uganda",,,,,,,,,
"Södermanlands län, Sweden",,,,,,,,,
"Giurgiu, Romania",,,,,,,,,
"El Valle, Dominican Republic",,,,,,,,,
"Bingöl, Turkey",,,,,,,,,
"Lai Châu, Vietnam",,,,,,,,,
"Oio, Guinea-Bissau",,,,,,,,,
"Burdur, Turkey",,,,,,,,,
"Naryn, Kyrgyzstan",,,,,,,,,
"Solothurn, Switzerland",,,,,,,,,
"Hārerī Hizb, Ethiopia",,,,,,,,,
"Kaberamaido, Uganda",,,,,,,,,
"Luuka, Uganda",,,,,,,,,
"Rakai, Uganda",,,,,,,,,
"Gabú, Guinea-Bissau",,,,,,,,,
"French Guiana, France",,,,,,,,,
"Abkhazia, Georgia",,,,,,,,,
"Karlovarský kraj, Czech Republic",,,,,,,,,
"New Caledonia, France",,,,,,,,,
"Namayingo, Uganda",,,,,,,,,
"Burgenland, Austria",,,,,,,,,
"Houaphan, Laos",,,,,,,,,
"Molise, Italy",,,,,,,,,
"Grand Bassa, Liberia",,,,,,,,,
"Bududa, Uganda",,,,,,,,,
"Margibi, Liberia",,,,,,,,,
"Osječko-baranjska županija, Croatia",,,,,,,,,
"New Providence, The Bahamas",,,,,,,,,
"Ararat, Armenia",,,,,,,,,
"Călăraşi, Romania",,,,,,,,,
"Talas, Kyrgyzstan",,,,,,,,,
"Västmanlands län, Sweden",,,,,,,,,
"Koboko, Uganda",,,,,,,,,
"Primorsko-goranska županija, Croatia",,,,,,,,,
"Deir El Balah, State of Palestine",,,,,,,,,
"Bistriţa-Năsăud, Romania",,,,,,,,,
"Dalarnas län, Sweden",,,,,,,,,
"Bethlehem, State of Palestine",,,,,,,,,
"Concepción, Paraguay",,,,,,,,,
"Bundibugyo, Uganda",,,,,,,,,
"Chitipa, Malawi",,,,,,,,,
"Satun, Thailand",,,,,,,,,
"Ohangwena, Namibia",,,,,,,,,
"Trarza, Mauritania",,,,,,,,,
"North Bank, The Gambia",,,,,,,,,
"Värmlands län, Sweden",,,,,,,,,
"Quirino, Philippines",,,,,,,,,
"Tana River, Kenya",,,,,,,,,
"Mačvanski okrug, Serbia",,,,,,,,,
"Alebtong, Uganda",,,,,,,,,
"Al Muḩarraq, Bahrain",,,,,,,,,
"Karaman, Turkey",,,,,,,,,
"Rumphi, Malawi",,,,,,,,,
"Lwengo, Uganda",,,,,,,,,
"Budaka, Uganda",,,,,,,,,
"Cuscatlán, El Salvador",,,,,,,,,
"Bafatá, Guinea-Bissau",,,,,,,,,
"Omusati, Namibia",,,,,,,,,
"Canendeyú, Paraguay",,,,,,,,,
"Pailin [Pailĭn], Cambodia",,,,,,,,,
"Bushenyi, Uganda",,,,,,,,,
"Coclé, Panama",,,,,,,,,
"Kibuku, Uganda",,,,,,,,,
"Al Fujayrah, United Arab Emirates",,,,,,,,,
"Dytikí Makedonía, Greece",,,,,,,,,
"Agago, Uganda",,,,,,,,,
"Caraş-Severin, Romania",,,,,,,,,
"Ialomiţa, Romania",,,,,,,,,
"Lemesos [Leymasun], Cyprus",,,,,,,,,
"Cañar, Ecuador",,,,,,,,,
"Aakkâr, Lebanon",,,,,,,,,
"Aurora, Philippines",,,,,,,,,
"Central Island, The Gambia",,,,,,,,,
"Amuru, Uganda",,,,,,,,,
"Veraguas, Panama",,,,,,,,,
"Kırşehir, Turkey",,,,,,,,,
"Thurgau, Switzerland",,,,,,,,,
"Fier, Albania",,,,,,,,,
"Abra, Philippines",,,,,,,,,
"Região Autónoma da Madeira, Portugal",,,,,,,,,
"Adjumani, Uganda",,,,,,,,,
"Gävleborgs län, Sweden",,,,,,,,,
"West Sepik, Papua New Guinea",,,,,,,,,
"Bukedea, Uganda",,,,,,,,,
"Intibucá, Honduras",,,,,,,,,
"Šiaulių apskritis, Lithuania",,,,,,,,,
"Phangnga, Thailand",,,,,,,,,
"Būrkū, Chad",,,,,,,,,
"Västerbottens län, Sweden",,,,,,,,,
"Zlatiborski okrug, Serbia",,,,,,,,,
"Komárom-Esztergom, Hungary",,,,,,,,,
"Kaskazini Unguja, Tanzania",,,,,,,,,
"Elbasan, Albania",,,,,,,,,
