longname,PW Density (250m) [StatCan],PW Density (500m) [StatCan],PW Density (2km) [StatCan],PW Density (4km) [StatCan]
"Carp Population Center, ON, Canada",1328.6276200420846,667.0473527403079,184.96902359257857,79.38192216681699
"Rosthern Population Center, SK, Canada",982.1122438149046,729.9313983382807,131.15618969985644,36.92048045661002
"Colborne Population Center, ON, Canada",1153.8556295392623,704.5558264478602,195.73569179788703,65.96437915603903
"Moosonee Population Center, ON, Canada",1156.6173806974764,624.4698991592554,108.42752378458758,66.1241047473651
"Saint-Léonard-d'Aston Population Center, QC, Canada",913.0956354974668,646.654009405974,127.78273024378353,43.40620628599702
"Caledon Population Center, ON, Canada",911.9799709891324,473.8726609557511,130.08131929078743,44.28126673012894
"Saint-Alexandre [de-Kamouraska] Population Center, QC, Canada",1164.265525528471,843.9389529716411,127.04809314309573,39.45887738264857
"Richibucto 15 Population Center, NB, Canada",974.2926402617433,477.4804838602525,149.32679921879233,44.34816070604068
"Godefroy Population Center, QC, Canada",1944.6710613197001,1247.799992355017,136.7609831839303,154.9204071696671
"Maliotenam Population Center, QC, Canada",1825.402840524948,1143.5979100478417,136.9855218813688,47.90784835598121
"Puvirnituq Population Center, QC, Canada",1367.0884924968234,735.1681633389993,126.16395979213495,42.35510923033065
"Saint-Étienne-des-Grès Population Center, QC, Canada",1797.877242834243,627.8943624015646,123.19243435114346,65.1222101665212
"Bon Accord Population Center, AB, Canada",1402.472919780246,755.783937367292,119.25295612750703,37.83415183282097
"Dowling Population Center, ON, Canada",1011.0383113391699,725.4310863951367,138.51922510989513,42.17595008157235
"Bonaventure Population Center, QC, Canada",934.7003723499474,540.4422312769196,123.57132949189271,41.79615586030638
"Crofton Population Center, BC, Canada",1702.6752424706517,1009.3707751294396,120.74290858323228,69.24544302558053
"McEwen Population Center, NB, Canada",1518.9597975802876,1073.1188902842175,175.7369606800611,251.08431136873864
"Saint-Basile-Sud Population Center, QC, Canada",1277.7681862183756,800.5819883112054,120.12202797145106,43.17123296335822
"Oak Bluff Population Center, MB, Canada",2256.222855724347,1409.6704289343368,119.20672126291053,33.07909117400939
"Coleman Population Center, AB, Canada",711.6498967122942,451.2357412219295,120.80489731802979,40.487399465731336
"Brookside Population Center, NS, Canada",1435.5736050502917,415.63440579681657,190.4345300641419,83.52240441917188
"Saint-Gédéon Population Center, QC, Canada",909.5230519101497,604.2649770706175,123.17055240407221,35.975888230387234
"Shelburne Population Center, NS, Canada",637.5187378835308,444.80477501907427,128.19731584121965,44.993401034974106
"Nobleford Population Center, AB, Canada",2763.514191838534,1185.3576825841587,118.3288225612022,32.619652273272706
"Miller's Landing Population Center, BC, Canada",985.9959946108736,379.7337262667555,108.54754761386971,62.684522778936525
"Scott Population Center, QC, Canada",1150.1520216289164,395.45682962462814,130.97868729616349,77.36887740108398
"Wembley Population Center, AB, Canada",1790.0467646361567,899.5490731579542,116.67324344244338,31.56401231413701
"Middleton Population Center, NS, Canada",1333.4034544753285,570.8924562472012,164.02169854905878,68.50331133929548
"Fox Creek Population Center, AB, Canada",1229.6458227631085,940.5400873711812,130.0812078336942,32.60686896595206
"Sainte-Croix Population Center, QC, Canada",1126.8098440594688,582.9416383587114,137.8067775071866,40.631382401536655
"Maria Population Center, QC, Canada",1120.812790060872,546.6175960480791,152.55326101364477,48.00872177688723
"Kingsey Falls Population Center, QC, Canada",1172.9560038769662,602.6640260029494,117.45388048332123,37.93799875987202
"Wikwemikong Population Center, ON, Canada",691.8012733705987,417.2577610364626,101.54944603782792,33.00635685857174
"Whapmagoostui - Kuujjuarapik Population Center, QC, Canada",1392.1209554946165,920.1930488599618,140.55987059128762,36.08838334608727
"Maskinongé Population Center, QC, Canada",1013.2890313534207,640.542506834363,120.29758566048588,45.690190332005415
"Iroquois Population Center, ON, Canada",1200.387784497002,630.1077769435481,113.97514491335744,42.4965346976318
"Cambridge Bay Population Center, NU, Canada",1707.0412419967058,924.9463646679044,111.64719257896456,27.91179814474114
"Linière Population Center, QC, Canada",1007.1324798855136,606.3466832778674,164.15962711847112,49.710810181892
"Bayfield Population Center, ON, Canada",654.6533746425102,391.6481186120295,122.94325462490474,40.74911711626885
"Elk Point Population Center, AB, Canada",1446.3124391776134,716.7096451937273,112.50342105508916,29.478358308680733
"Stoney Point Population Center, ON, Canada",1119.3912886984403,625.7570479016306,98.27258296024144,38.91789335659405
"Lions Bay Population Center, BC, Canada",3544.17127673135,1272.3766730436946,109.82641423000968,28.262969519174842
"Hastings Population Center, ON, Canada",708.1119893405493,491.9520570350537,131.832637427295,42.95621153611126
"Cross Lake 19 Population Center, MB, Canada",3214.2147433147225,803.5536858286806,134.93080341904468,67.13926029856131
"West Lorne Population Center, ON, Canada",994.4580007495834,722.8093561341122,122.90766335767786,40.5604792411596
"Saint-Antoine Population Center, NB, Canada",698.4239062194692,418.34250800066985,146.4568988741265,46.85877407967055
"Saint-Jean-Port-Joli Population Center, QC, Canada",1227.1042030852368,742.022063803322,153.34578766904113,48.48417357979976
"Two Hills Population Center, AB, Canada",1334.639421257924,810.9723390318776,113.69243169900193,29.677116728084126
"Yarrow Population Center, BC, Canada",1682.1323859317665,453.5652544831463,122.80363069794981,116.08931041052445
"Saint-Éphrem-de-Tring Population Center, QC, Canada",1069.4284834519185,663.1871720158827,127.20739926938019,37.59799348319846
"Chester Population Center, NS, Canada",708.3595304651027,355.55330373485873,134.23639842966398,49.589519805490276
"Englehart Population Center, ON, Canada",1426.1991698088757,857.1502479412108,124.33773875061625,37.12955095383586
"Saint-Boniface Population Center, QC, Canada",1119.9620246259603,554.6445995397717,218.16598148250503,91.43014241774739
"Saint-Polycarpe Population Center, QC, Canada",1648.1596199079474,980.0633138868219,131.03016590105514,43.70483642537224
"Shilo CFB-BFC Population Center, MB, Canada",2002.1084200942755,792.90011076046,151.27396891645725,42.62118544576402
"L'Orignal Population Center, ON, Canada",770.4008033255086,270.8130856246341,130.38051402997465,73.63578947667969
"Port Rowan Population Center, ON, Canada",1773.6067351364495,746.7929931357078,122.83665298295183,37.20154433300919
"Saint-Charles Population Center, QC, Canada",1387.757918290075,942.0630897400576,155.59412979068568,44.7091392650877
"Logan Lake Population Center, BC, Canada",1435.6358026562807,748.4920823365534,175.3428552645925,44.86179958402799
"Macamic Population Center, QC, Canada",1000.7210783910192,641.3209645327573,122.89939996830033,34.4870191641474
"Nelson House 170 Population Center, MB, Canada",1721.9287833229148,655.6486248085492,69.88138957250465,46.972561092896356
"Langham Population Center, SK, Canada",1516.972893196415,891.352626873566,121.18941036789894,31.385496353653345
"Daveluyville Population Center, QC, Canada",1117.9516526025561,562.7576790754171,132.97277164515148,48.200444299170215
"Innerkip Population Center, ON, Canada",1136.131949288987,777.2482261971494,122.62473281548851,44.396357357103994
"Saint-Alexandre Population Center, QC, Canada",1254.6969265069183,862.026814869951,145.87256176631072,49.03362777564023
"Matagami Population Center, QC, Canada",935.3103674172737,614.7067496954302,111.56761510741865,27.89190377685466
"Placentia Population Center, NL, Canada",789.1268444134978,397.54573366653966,101.12155535600816,34.892609912479614
"Hudson Bay Population Center, SK, Canada",1078.8659546566141,687.871487585348,114.26243568476326,33.0711754332848
"La Broquerie Population Center, MB, Canada",2058.067458943658,548.034035454078,133.23819756337443,51.64955776836155
"Grande-Rivière Population Center, QC, Canada",1377.5494551068496,476.45006693176174,118.01398862949412,53.65843090389341
"Shellbrook Population Center, SK, Canada",1113.3053407489706,759.189660992109,119.7458457076125,32.734985703506766
"Shawville Population Center, QC, Canada",758.9120834333106,552.5993750212504,137.9503312382388,40.16177388262866
"Lamont Population Center, AB, Canada",1227.5639935972235,749.5478746090205,139.31282788250786,36.98614665836241
"Wemindji Population Center, QC, Canada",1852.4058251385018,1116.2387229274113,105.36057232683474,26.340143081708685
"Longlac Population Center, ON, Canada",932.6150712719104,558.7441460793762,105.75192901060781,36.40510591568437
"Stevensville Population Center, ON, Canada",1272.9067222401864,443.92812537055323,138.95024725406054,64.20299519870463
"Brownsburg Population Center, QC, Canada",1220.7646471180776,724.385190841326,182.9303314975125,76.09179674667269
"Saint-Cyrille-de-Wendover Population Center, QC, Canada",1467.1553797628276,792.5601487001452,143.95225717612004,71.50584993729848
"Témiscaming Population Center, QC, Canada",1349.5560434410008,938.7133760011097,123.56854271043008,40.18431124697365
"St-Pierre-Jolys Population Center, MB, Canada",1238.0571554760438,522.6633696200547,111.76305249922305,32.05534525606905
"Sainte-Thècle Population Center, QC, Canada",1081.5221359285276,536.4523940517422,114.15742785842976,40.99310902272867
"Oka Population Center, QC, Canada",1156.24265095705,706.0647467667239,146.0670525965213,87.27452437401146
"Chapais Population Center, QC, Canada",1226.5652895235057,843.6481272322729,111.80634752205647,29.10546021793036
"Telkwa Population Center, BC, Canada",1574.815425473863,577.0582591304826,119.27093677457073,35.697261309113955
"Vauxhall Population Center, AB, Canada",1193.249210910712,689.9116788488527,120.97483558510224,31.767376145012637
"Landmark Population Center, MB, Canada",883.8979645728134,597.6758964794318,120.65506487209092,38.55401445142078
"Valleyview Population Center, AB, Canada",932.9344454160722,613.0747879739241,133.37656722338133,35.00243062403349
"Arborg Population Center, MB, Canada",769.1242886790973,479.951578597616,110.37637955603574,29.77387364781161
"Lanigan Population Center, SK, Canada",1232.252597824456,752.4596445574174,112.81112994273533,29.65757955849191
"Belmont Population Center, ON, Canada",1322.1519156380084,825.2399750727753,173.66631632079532,51.70479118967039
"Bowden Population Center, AB, Canada",1220.3486747372388,907.9516131372732,103.87400274465324,28.981631430834554
"Les Escoumins Population Center, QC, Canada",903.71224867022,482.45185072641476,112.83735674131664,32.07303155577353
"Barriere Population Center, BC, Canada",889.3233155055287,392.2157906924872,125.00620591694981,37.37334384597943
"Lac-Connelly Population Center, QC, Canada",586.4028844113915,361.61704727102875,159.24553128277464,121.49507672526519
"Red Lake Population Center, ON, Canada",681.161986179599,443.1932128364014,140.1559005186847,38.2619414856664
"Wells Population Center, NB, Canada",683.0491630820094,375.1923416958109,168.79188200751236,198.0844878983321
"Craigleith and Swiss Meadows Population Center, ON, Canada",1514.2590373955782,443.70426079125883,171.83810037377094,107.796802802529
"Obedjiwan Population Center, QC, Canada",2324.5854953564,1303.7052645803947,158.43874584798178,39.609686461995445
"Lancaster Park Population Center, AB, Canada",1817.2593384653728,1068.5223393074054,125.7284674502303,322.9335246337955
"Osler Population Center, SK, Canada",1227.8344587481722,837.9758381476452,107.83555255298158,35.98748025716659
"Parc-Boutin Population Center, QC, Canada",747.1443222540622,479.87233518852395,120.95379703616807,50.03045535377911
"Labelle Population Center, QC, Canada",677.1177967293826,444.5366438792072,89.79569226325881,31.789392757548896
"Saint-Michel-de-Bellechasse Population Center, QC, Canada",751.8976310678994,433.6891533434238,77.74200404053953,36.752691981241355
"Powassan Population Center, ON, Canada",782.9817872698692,558.2185853808913,107.56988917183398,36.04599760177473
"St. Clements Population Center, ON, Canada",961.0494228147764,592.3418403933316,128.15393466666444,68.30243480935164
"Inverness Population Center, NS, Canada",1151.2656847655826,564.4246017650491,104.0337411135584,32.56505515201476
"Saint-Bernard Population Center, QC, Canada",1115.2662262412018,711.5431005081825,120.45439508190958,50.0278610248508
"Mildmay Population Center, ON, Canada",884.1325385958363,539.0867058343823,110.96485808890043,35.31937323030487
"Yamachiche Population Center, QC, Canada",902.4705222188633,543.4690671479306,121.0373342213864,37.84133438357467
"Claremont Population Center, ON, Canada",863.7112145916873,488.938656251246,104.49976022105004,34.19841839687101
"Jarvis Population Center, ON, Canada",1390.1762138288952,956.0413833597898,193.66062623165897,67.69204521708465
"Vallée-Jonction Population Center, QC, Canada",1284.8320076634852,805.024333652557,122.22036847067582,38.68650906744098
"Little Current Population Center, ON, Canada",816.9946730290052,521.4179001712131,99.92155079642733,29.857335791028746
"Beaumont Population Center, QC, Canada",676.2049899089421,398.2849159829538,133.56160397392554,61.684997053973845
"Fairwinds Population Center, BC, Canada",1025.6677674087462,318.45756931242613,101.62491440200877,76.95012935055266
"Notre-Dame-du-Lac Population Center, QC, Canada",787.9401254853689,409.5981023907801,93.04815077654,28.81001154819939
"Markdale Population Center, ON, Canada",870.7015898291734,528.2529400045664,120.63047295310089,38.97149955451243
"Saint-Damien-de-Buckland Population Center, QC, Canada",780.9118080707686,671.4089842068126,100.0455758462754,32.603619222607435
"Carleton Population Center, QC, Canada",1012.9290145073711,646.5931278665753,135.39993860586713,38.820354997570995
"Creemore Population Center, ON, Canada",886.7804183294837,638.3899378987878,102.24378802461844,35.08411765461136
"Swan Hills Population Center, AB, Canada",1070.372182042364,552.3390116721271,95.57254332668317,23.893135831670794
"Bassano Population Center, AB, Canada",957.4074299419696,630.2739722420083,97.81312554197304,25.227870108844275
"LeBlanc Population Center, QC, Canada",1126.6860230396426,409.20695111901955,141.79262836200994,92.2644924021248
"Puntledge Population Center, BC, Canada",1005.4831780279876,587.4275984632692,492.91575232060984,322.8574868551999
"Ashcroft Population Center, BC, Canada",869.4610304316876,454.1684234939708,117.53053951928374,34.55887337373819
"Athabasca Population Center, AB, Canada",780.1282078280276,554.2440847010918,140.32136109410266,59.43943555490694
"Burgeo Population Center, NL, Canada",634.4370760051783,463.3920677089618,93.58310653803446,23.395776634508614
"Bourget Population Center, ON, Canada",831.3744931302718,378.55091257567307,119.4678633059772,48.5051440648092
"New Dundee Population Center, ON, Canada",914.667524940854,553.9806694461759,107.03583400422663,34.58532487692576
"Mayerthorpe Population Center, AB, Canada",1088.3186259886222,705.5117087932173,105.18198172459492,28.934769599522557
"Saint-Chrysostome Population Center, QC, Canada",1095.8297607239176,686.2304476089402,105.48737980924696,41.30135332242343
"Cultus Lake Population Center, BC, Canada",897.5857497084199,391.32426729295923,112.65701975439862,270.9608291466555
"Legal Population Center, AB, Canada",1374.722424462267,746.267136598039,99.54417015828992,27.67947499810797
"Chemawawin 2 Population Center, MB, Canada",1155.2081588392148,701.3338417818895,102.1208181370174,25.5443683662492
"Cap-Saint-Ignace Population Center, QC, Canada",816.5592534069812,314.8940918189495,102.94100558422646,46.0039935554695
"Centreville Population Center, NS, Canada",1107.8875832896426,666.3898486598836,112.78441575516435,49.779021319118925
"Lucknow Population Center, ON, Canada",752.6721365559898,586.4216964864587,111.54354878370155,34.71713731830647
"Saint-Elzéar Population Center, QC, Canada",1327.7235869202887,875.7147065980225,163.03807502373903,48.623130320816635
"Eganville Population Center, ON, Canada",793.8410313815283,498.107045323838,111.46816058249263,37.75301730864145
"Notre-Dame-du-Bon-Conseil Population Center, QC, Canada",1034.5176573172282,647.3808073709959,141.56963778272953,44.29899155256564
"Thessalon Population Center, ON, Canada",776.0655889409301,475.8230496011757,100.24707802620479,27.056652530174922
"Munster Population Center, ON, Canada",1461.1719255372775,709.7771142091374,104.15579025762162,40.59085236116568
"Saint-Pacôme Population Center, QC, Canada",1441.7964444652553,636.5319243989927,124.06162564000813,45.66859004554864
"Chapleau Population Center, ON, Canada",1248.166519854224,739.1177816620221,144.08447249279334,38.97915325322951
"Golden Population Center, ON, Canada",1437.2167572838898,970.652997286225,90.95704997701819,23.09318382111703
"Salmo Population Center, BC, Canada",602.890093200036,451.9374932805396,91.68958154403853,27.238356340583664
"Saint-Damase Population Center, QC, Canada",1099.3680093636901,702.6102465066075,109.60535622608458,47.81159811938671
"Irricana Population Center, AB, Canada",2109.045584559287,1153.2184884433434,94.21972631040201,25.371804443921047
"Lac-Simon Population Center, QC, Canada",1867.8401665540944,1176.1252756149481,102.58995704325702,26.757924807324905
"Stirling Population Center, AB, Canada",787.4593609018851,579.6462324923641,97.49166562989178,28.07583019036606
"Le Bic Population Center, QC, Canada",810.626177428278,479.75486082434395,120.9096025378184,41.50038954146898
"Horseshoe Valley Population Center, ON, Canada",2816.6318249585697,704.1579562396424,130.08988944724996,63.96051632255784
"Wadena Population Center, SK, Canada",727.710063417188,506.6115080819172,102.59654382313806,26.412430070612988
"Hensall Population Center, ON, Canada",1270.6523581646884,798.2917947015554,96.49022846702431,28.14922311424258
"Notre-Dame-du-Mont-Carmel Population Center, QC, Canada",864.4188360657756,609.0879460485658,175.396450612667,153.61444997639634
"Papineauville Population Center, QC, Canada",1052.7497354039026,471.7838741489103,110.57388613103535,41.77423255803577
"Carnduff Population Center, SK, Canada",1182.191033717514,656.1122209711136,91.69906568947773,23.935577149828628
"Wilkie Population Center, SK, Canada",1039.742817976115,601.2703833702454,94.62702986360829,24.390424230370726
"Saint-Jean-de-Matha Population Center, QC, Canada",1311.816090584748,517.1658239649571,121.40412886498848,57.76433535691732
"Luceville Population Center, QC, Canada",1423.9965733343236,781.7189708609782,96.95383171024368,44.41067076948577
"Welcome Beach Population Center, BC, Canada",787.7747551658538,500.76191843652117,121.92167096163087,42.30045319812638
"Waldheim Population Center, SK, Canada",979.4266501155754,715.5903673829972,101.07847497880384,26.400094303533727
"Nakusp Population Center, BC, Canada",880.8710850320642,626.6834659204485,124.17255778784282,36.81778386652979
"Gjoa Haven Population Center, NU, Canada",1385.3855661853138,712.6333202509236,100.26661046807278,26.83750227887085
"Palgrave Population Center, ON, Canada",1258.2091071826796,481.796374104478,137.17588986228967,77.59234789938819
"Salluit Population Center, QC, Canada",1552.2664829416412,768.7640944400001,125.48835308604944,31.433101260649323
"Howie Centre Population Center, NS, Canada",1242.9396669617183,539.6440465362969,169.5088643286734,73.3790628490758
"Saint-Michel-des-Saints Population Center, QC, Canada",986.5050782918747,552.9497451421278,104.479679936114,29.12220674279683
"Orono Population Center, ON, Canada",1073.5070109349685,465.6008662352054,133.28238973656218,53.37251646051112
"Sandy Bay - Wapaskokimaw 202 Population Center, SK, Canada",1228.7499716575328,560.3268897921099,87.85352858672623,21.98933132218567
"Alberta Beach - Val Quentin Population Center, AB, Canada",576.8894849670589,300.2409663345255,73.84103968729866,31.157989027310634
"Macklin Population Center, SK, Canada",1245.3071274732497,832.7311310247861,99.63099437552647,26.087586074450268
"Carriage Lane Estates Population Center, AB, Canada",1147.1166718065888,793.14443998315,205.85171624626506,450.39977834474604
"Saint-Raphaël Population Center, QC, Canada",1406.406655252953,867.2601847204264,100.54398750744434,34.7062981289265
"Dawson Population Center, YT, Canada",900.2363247011548,619.0136211537529,106.605099853448,29.946051915991266
"Wabana Population Center, NL, Canada",395.53285655512485,290.55419773976104,121.93004611345874,37.7273437362224
"Barraute Population Center, QC, Canada",1025.3012577559823,678.7418072145078,86.73944398508294,28.369368606130344
"Ayer's Cliff Population Center, QC, Canada",543.2598048665956,323.31382301461736,102.16839563015623,34.75990810468109
"Teulon Population Center, MB, Canada",716.3266762683526,493.66671463242625,102.97185722189201,29.29889496879722
"Alfred Population Center, ON, Canada",1690.5338400192302,796.5145074969791,151.767867528829,48.2122053168671
"Barry's Bay Population Center, ON, Canada",599.9636287217372,432.0757188262387,96.35113987946572,31.374776259594665
"St. Theresa Point Population Center, MB, Canada",5515.673707792725,1378.9184269481811,86.18240168426132,22.679579390595087
"Sainte-Justine Population Center, QC, Canada",1000.3202353148409,600.3637158226436,95.65212079822909,31.002910907055718
"Haliburton Village Population Center, ON, Canada",829.7269825772476,375.73558809939703,102.07316644524317,36.36679376717775
"Foam Lake Population Center, SK, Canada",904.9663108837645,597.7074299821753,94.797964479813,24.233943087146784
"Saint-Prime Population Center, QC, Canada",1043.0845244672078,592.9758840254573,88.60970066901224,37.20635749206008
"Venise-en-Québec Population Center, QC, Canada",501.1918685373036,270.3031573810821,87.49606271360777,42.9870578274508
"Saint-Fabien Population Center, QC, Canada",903.8306296997796,699.0705610964612,87.83331725140388,26.85542026156899
"Birch Hills Population Center, SK, Canada",1093.8202656995747,700.9338966882283,86.0176479509575,22.160552875312636
"Tiny Beaches North Population Center, ON, Canada",483.68756338868735,266.670159521546,83.38717761565817,38.73061692361969
"Lac du Bonnet Population Center, MB, Canada",870.0725508481202,545.9158146496906,112.90711935120429,32.66069968507349
"Chalk River Population Center, ON, Canada",747.4696151821678,487.3027348249215,102.90859617247081,27.37425644957639
"Paisley Population Center, ON, Canada",751.3817366862553,556.9768987903536,88.30766769154312,26.307704574221756
"Kasabonika Lake Population Center, ON, Canada",1893.0621644672947,804.1444637120377,84.35211983870451,21.088029959676128
"Omemee Population Center, ON, Canada",665.3133065606318,323.09534500098397,90.28619687726858,44.60715167508097
"Burford Population Center, ON, Canada",943.1022500016014,545.5277866779417,144.27628757784845,55.348801592758484
"Havelock Population Center, ON, Canada",1075.0679559164967,623.2634292002032,102.21020960021096,43.76231047124173
"Oxbow Population Center, SK, Canada",975.0906980408895,705.0100597309822,103.99601933710963,26.968471956707777
"Sheshatshiu Population Center, NL, Canada",1198.7046601182922,504.09968968528415,116.6900070889902,35.51144667737915
"Saint-Denis Population Center, QC, Canada",1364.8641950269057,811.1094764648652,125.52617182435421,55.80436633273704
"Thornton Population Center, ON, Canada",932.1379403528815,698.5191770796965,144.12301738168728,46.53779547136761
"Rivière-au-Renard Population Center, QC, Canada",613.5674353471132,359.0035967623645,88.18493639167164,32.139360839455925
"Hayes Subdivision Population Center, NS, Canada",1347.7118623210897,796.733303852352,135.71449940918185,98.02360948511169
"Mile 108 Recreational Ranch Population Center, BC, Canada",547.0852746024273,394.68960989902524,147.31972069143615,51.982400130597824
"St. Leonard Population Center, NB, Canada",892.3126410943773,459.67365657676925,111.92399705333533,32.257677985225385
"Roxton Falls Population Center, QC, Canada",586.4624433538684,456.7997360121917,115.7639138876827,37.89857989892182
"Montagnac Population Center, QC, Canada",1424.5165474738985,509.5575597409175,155.53252460568228,84.83680855948946
"Davidson Population Center, SK, Canada",1074.7808365631026,700.149401316725,83.07888029396938,21.541464537077378
"Stephenville Crossing Population Center, NL, Canada",989.8787347638905,435.4479242994256,86.32691375927493,32.40558702804851
"Merrickville Population Center, ON, Canada",892.6048286357257,475.0928675755519,67.45043329285629,31.998765734425625
"Cardiff Population Center, AB, Canada",1386.3643515268304,770.2236450215677,93.44914214014635,122.15756238871775
"Saint-Roch-de-Richelieu Population Center, QC, Canada",808.7232281913372,500.499226936598,138.21410443991866,72.754089284605
"Port Williams Population Center, NS, Canada",1049.1988310576862,389.07357330841637,125.78540518384054,114.04245515757734
"Manning Population Center, AB, Canada",954.1882785632985,508.10936195997385,90.39683077616404,26.444322157164887
"Delisle Population Center, SK, Canada",1035.4819541237578,661.3061961187258,81.48733086305042,21.947684247021126
"Mont-Saint-Grégoire Population Center, QC, Canada",901.2341166148327,479.7968155133499,105.22090256286768,51.227860911449945
"Causapscal Population Center, QC, Canada",854.2444394294027,374.4254367407957,104.38961719523756,35.65363347254023
"Naramata Population Center, BC, Canada",626.086608861136,356.06546473908475,101.11599491914825,46.353660932385324
"Caronport Population Center, SK, Canada",1373.340425133151,838.560869327348,82.42181353238513,23.073933919106885
"St. Andrews Population Center, MB, Canada",947.8651506278364,338.9348404474077,169.34515234034956,116.93776284571275
